timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/14 05:15:27.907, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 284.88 W
2026/08/14 05:15:28.907, NVIDIA GeForce RTX 4090, 97 %, 19206 MiB, 49140 MiB, 286.70 W
2026/08/14 05:15:29.907, NVIDIA GeForce RTX 4090, 85 %, 19206 MiB, 49140 MiB, 298.25 W
2026/08/14 05:15:30.907, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 281.63 W
2026/08/14 05:15:31.907, NVIDIA GeForce RTX 4090, 30 %, 19206 MiB, 49140 MiB, 270.74 W
2026/08/14 05:15:32.908, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 259.57 W
2026/08/14 05:15:33.908, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 277.52 W
2026/08/14 05:15:34.908, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 284.76 W
2026/08/14 05:15:35.908, NVIDIA GeForce RTX 4090, 75 %, 19206 MiB, 49140 MiB, 281.24 W
2026/08/14 05:15:36.909, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 300.89 W
2026/08/14 05:15:37.909, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 283.09 W
2026/08/14 05:15:38.909, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 277.15 W
2026/08/14 05:15:39.909, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 271.42 W
2026/08/14 05:15:40.910, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 273.30 W
2026/08/14 05:15:41.910, NVIDIA GeForce RTX 4090, 66 %, 19206 MiB, 49140 MiB, 276.39 W
2026/08/14 05:15:42.910, NVIDIA GeForce RTX 4090, 99 %, 19206 MiB, 49140 MiB, 304.17 W
2026/08/14 05:15:43.910, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 295.53 W
2026/08/14 05:15:44.910, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 278.66 W
2026/08/14 05:15:45.911, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 269.54 W
2026/08/14 05:15:46.911, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 273.43 W
2026/08/14 05:15:47.911, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 282.51 W
2026/08/14 05:15:48.911, NVIDIA GeForce RTX 4090, 99 %, 19206 MiB, 49140 MiB, 302.94 W
2026/08/14 05:15:49.912, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 295.47 W
2026/08/14 05:15:50.912, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 266.69 W
2026/08/14 05:15:51.912, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 269.64 W
2026/08/14 05:15:52.912, NVIDIA GeForce RTX 4090, 54 %, 19206 MiB, 49140 MiB, 277.55 W
2026/08/14 05:15:53.912, NVIDIA GeForce RTX 4090, 75 %, 19206 MiB, 49140 MiB, 299.81 W
2026/08/14 05:15:54.913, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 302.95 W
2026/08/14 05:15:55.913, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 299.82 W
2026/08/14 05:15:56.913, NVIDIA GeForce RTX 4090, 29 %, 19206 MiB, 49140 MiB, 282.49 W
2026/08/14 05:15:57.913, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 267.07 W
2026/08/14 05:15:58.913, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 289.56 W
2026/08/14 05:15:59.913, NVIDIA GeForce RTX 4090, 99 %, 19206 MiB, 49140 MiB, 305.66 W
2026/08/14 05:16:00.914, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 298.21 W
2026/08/14 05:16:01.914, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 276.58 W
2026/08/14 05:16:02.914, NVIDIA GeForce RTX 4090, 28 %, 19206 MiB, 49140 MiB, 273.26 W
2026/08/14 05:16:03.914, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 262.59 W
2026/08/14 05:16:04.914, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 278.56 W
2026/08/14 05:16:05.915, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 273.83 W
2026/08/14 05:16:06.915, NVIDIA GeForce RTX 4090, 99 %, 19206 MiB, 49140 MiB, 310.50 W
2026/08/14 05:16:07.915, NVIDIA GeForce RTX 4090, 100 %, 19206 MiB, 49140 MiB, 312.23 W
2026/08/14 05:16:08.915, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 340.69 W
2026/08/14 05:16:09.915, NVIDIA GeForce RTX 4090, 58 %, 19206 MiB, 49140 MiB, 277.53 W
2026/08/14 05:16:10.915, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 291.18 W
2026/08/14 05:16:11.916, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 313.45 W
2026/08/14 05:16:12.916, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 282.92 W
2026/08/14 05:16:13.916, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 268.21 W
2026/08/14 05:16:14.916, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 284.23 W
2026/08/14 05:16:15.916, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 282.94 W
2026/08/14 05:16:16.917, NVIDIA GeForce RTX 4090, 78 %, 19206 MiB, 49140 MiB, 285.34 W
2026/08/14 05:16:17.917, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 295.46 W
2026/08/14 05:16:18.917, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 294.29 W
2026/08/14 05:16:19.917, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 271.13 W
2026/08/14 05:16:20.917, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 273.07 W
2026/08/14 05:16:21.918, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 285.48 W
2026/08/14 05:16:22.918, NVIDIA GeForce RTX 4090, 99 %, 19206 MiB, 49140 MiB, 311.25 W
2026/08/14 05:16:23.918, NVIDIA GeForce RTX 4090, 60 %, 19206 MiB, 49140 MiB, 296.21 W
2026/08/14 05:16:24.918, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 275.89 W
2026/08/14 05:16:25.918, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 275.83 W
2026/08/14 05:16:26.919, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 276.40 W
2026/08/14 05:16:27.919, NVIDIA GeForce RTX 4090, 64 %, 19206 MiB, 49140 MiB, 282.33 W
2026/08/14 05:16:28.983, NVIDIA GeForce RTX 4090, 57 %, 19206 MiB, 49140 MiB, 316.76 W
2026/08/14 05:16:29.984, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 278.46 W
2026/08/14 05:16:30.984, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 278.98 W
2026/08/14 05:16:31.984, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 280.04 W
2026/08/14 05:16:32.985, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 290.57 W
2026/08/14 05:16:33.985, NVIDIA GeForce RTX 4090, 98 %, 19206 MiB, 49140 MiB, 303.79 W
2026/08/14 05:16:34.985, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 318.68 W
2026/08/14 05:16:35.985, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 276.93 W
2026/08/14 05:16:36.986, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 285.03 W
2026/08/14 05:16:37.986, NVIDIA GeForce RTX 4090, 98 %, 19206 MiB, 49140 MiB, 296.04 W
2026/08/14 05:16:38.986, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 315.28 W
2026/08/14 05:16:39.987, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 285.86 W
2026/08/14 05:16:40.987, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 283.47 W
2026/08/14 05:16:41.987, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 280.94 W
2026/08/14 05:16:42.988, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 291.07 W
2026/08/14 05:16:43.988, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 314.18 W
2026/08/14 05:16:44.988, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 282.85 W
2026/08/14 05:16:45.988, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 278.93 W
2026/08/14 05:16:46.989, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 280.03 W
2026/08/14 05:16:47.989, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 285.43 W
2026/08/14 05:16:48.989, NVIDIA GeForce RTX 4090, 95 %, 19206 MiB, 49140 MiB, 302.66 W
2026/08/14 05:16:49.990, NVIDIA GeForce RTX 4090, 78 %, 19206 MiB, 49140 MiB, 298.06 W
2026/08/14 05:16:50.990, NVIDIA GeForce RTX 4090, 100 %, 19206 MiB, 49140 MiB, 348.27 W
2026/08/14 05:16:51.990, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 184.86 W
2026/08/14 05:16:52.990, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 105.26 W
2026/08/14 05:16:53.991, NVIDIA GeForce RTX 4090, 4 %, 19206 MiB, 49140 MiB, 90.35 W
2026/08/14 05:16:54.991, NVIDIA GeForce RTX 4090, 54 %, 19206 MiB, 49140 MiB, 214.30 W
2026/08/14 05:16:55.991, NVIDIA GeForce RTX 4090, 71 %, 19206 MiB, 49140 MiB, 274.81 W
2026/08/14 05:16:56.992, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 293.21 W
2026/08/14 05:16:57.992, NVIDIA GeForce RTX 4090, 58 %, 19206 MiB, 49140 MiB, 292.27 W
2026/08/14 05:16:58.992, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 284.41 W
2026/08/14 05:16:59.992, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 272.63 W
2026/08/14 05:17:00.992, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 276.53 W
2026/08/14 05:17:01.993, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 278.74 W
2026/08/14 05:17:02.993, NVIDIA GeForce RTX 4090, 70 %, 19206 MiB, 49140 MiB, 293.10 W
2026/08/14 05:17:03.993, NVIDIA GeForce RTX 4090, 61 %, 19206 MiB, 49140 MiB, 303.39 W
2026/08/14 05:17:04.993, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 289.24 W
2026/08/14 05:17:05.993, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 281.61 W
2026/08/14 05:17:06.994, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 280.59 W
2026/08/14 05:17:07.994, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 289.26 W
2026/08/14 05:17:08.994, NVIDIA GeForce RTX 4090, 91 %, 19206 MiB, 49140 MiB, 294.19 W
2026/08/14 05:17:09.995, NVIDIA GeForce RTX 4090, 61 %, 19206 MiB, 49140 MiB, 300.19 W
2026/08/14 05:17:10.995, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 283.98 W
2026/08/14 05:17:11.995, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 278.33 W
2026/08/14 05:17:12.995, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 280.31 W
2026/08/14 05:17:13.996, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 277.48 W
2026/08/14 05:17:14.996, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 286.67 W
2026/08/14 05:17:15.996, NVIDIA GeForce RTX 4090, 63 %, 19206 MiB, 49140 MiB, 304.13 W
2026/08/14 05:17:16.996, NVIDIA GeForce RTX 4090, 24 %, 19206 MiB, 49140 MiB, 281.47 W
2026/08/14 05:17:17.996, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 271.62 W
2026/08/14 05:17:18.996, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 270.95 W
2026/08/14 05:17:19.997, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 279.98 W
2026/08/14 05:17:20.997, NVIDIA GeForce RTX 4090, 54 %, 19206 MiB, 49140 MiB, 277.75 W
2026/08/14 05:17:21.997, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 287.67 W
2026/08/14 05:17:22.997, NVIDIA GeForce RTX 4090, 89 %, 19206 MiB, 49140 MiB, 309.30 W
2026/08/14 05:17:23.998, NVIDIA GeForce RTX 4090, 19 %, 19206 MiB, 49140 MiB, 288.96 W
2026/08/14 05:17:24.998, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 270.01 W
2026/08/14 05:17:25.998, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 279.43 W
2026/08/14 05:17:26.998, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 298.26 W
2026/08/14 05:17:27.999, NVIDIA GeForce RTX 4090, 89 %, 19206 MiB, 49140 MiB, 317.00 W
2026/08/14 05:17:28.999, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 282.21 W
2026/08/14 05:17:29.999, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 271.05 W
2026/08/14 05:17:30.999, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 282.00 W
2026/08/14 05:17:31.999, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 273.62 W
2026/08/14 05:17:33.000, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 281.84 W
2026/08/14 05:17:34.000, NVIDIA GeForce RTX 4090, 89 %, 19206 MiB, 49140 MiB, 318.97 W
2026/08/14 05:17:35.000, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 289.81 W
2026/08/14 05:17:36.000, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 279.48 W
2026/08/14 05:17:37.001, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 279.58 W
2026/08/14 05:17:38.001, NVIDIA GeForce RTX 4090, 79 %, 19206 MiB, 49140 MiB, 378.27 W
2026/08/14 05:17:39.001, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 294.96 W
2026/08/14 05:17:40.001, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 282.21 W
2026/08/14 05:17:41.001, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 270.85 W
2026/08/14 05:17:42.002, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 277.17 W
2026/08/14 05:17:43.002, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 282.16 W
2026/08/14 05:17:44.002, NVIDIA GeForce RTX 4090, 88 %, 19206 MiB, 49140 MiB, 315.49 W
2026/08/14 05:17:45.002, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 294.02 W
2026/08/14 05:17:46.002, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 270.28 W
2026/08/14 05:17:47.002, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 269.99 W
2026/08/14 05:17:48.003, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 279.31 W
2026/08/14 05:17:49.003, NVIDIA GeForce RTX 4090, 68 %, 19206 MiB, 49140 MiB, 291.49 W
2026/08/14 05:17:50.003, NVIDIA GeForce RTX 4090, 80 %, 19206 MiB, 49140 MiB, 287.65 W
2026/08/14 05:17:51.003, NVIDIA GeForce RTX 4090, 65 %, 19206 MiB, 49140 MiB, 288.25 W
2026/08/14 05:17:52.004, NVIDIA GeForce RTX 4090, 24 %, 19206 MiB, 49140 MiB, 273.88 W
2026/08/14 05:17:53.004, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 271.38 W
2026/08/14 05:17:54.004, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 275.42 W
2026/08/14 05:17:55.004, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 278.48 W
2026/08/14 05:17:56.004, NVIDIA GeForce RTX 4090, 81 %, 19206 MiB, 49140 MiB, 302.75 W
2026/08/14 05:17:57.005, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 302.18 W
2026/08/14 05:17:58.005, NVIDIA GeForce RTX 4090, 30 %, 19206 MiB, 49140 MiB, 279.40 W
2026/08/14 05:17:59.005, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 279.51 W
2026/08/14 05:18:00.005, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 287.03 W
2026/08/14 05:18:01.005, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 316.97 W
2026/08/14 05:18:02.006, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 285.34 W
2026/08/14 05:18:03.006, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 293.30 W
2026/08/14 05:18:04.006, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 280.11 W
2026/08/14 05:18:05.006, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 290.95 W
2026/08/14 05:18:06.007, NVIDIA GeForce RTX 4090, 78 %, 19206 MiB, 49140 MiB, 301.02 W
2026/08/14 05:18:07.007, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 300.03 W
2026/08/14 05:18:08.007, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 284.30 W
2026/08/14 05:18:09.007, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 279.89 W
2026/08/14 05:18:10.008, NVIDIA GeForce RTX 4090, 68 %, 19206 MiB, 49140 MiB, 298.78 W
2026/08/14 05:18:11.008, NVIDIA GeForce RTX 4090, 72 %, 19206 MiB, 49140 MiB, 315.66 W
2026/08/14 05:18:12.008, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 292.80 W
2026/08/14 05:18:13.008, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 284.53 W
2026/08/14 05:18:14.009, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 285.44 W
2026/08/14 05:18:15.009, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 279.12 W
2026/08/14 05:18:16.009, NVIDIA GeForce RTX 4090, 81 %, 19206 MiB, 49140 MiB, 299.26 W
2026/08/14 05:18:17.010, NVIDIA GeForce RTX 4090, 57 %, 19206 MiB, 49140 MiB, 306.22 W
2026/08/14 05:18:18.010, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 285.07 W
2026/08/14 05:18:19.010, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 278.99 W
2026/08/14 05:18:20.010, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 286.02 W
2026/08/14 05:18:21.011, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 323.72 W
2026/08/14 05:18:22.011, NVIDIA GeForce RTX 4090, 2 %, 19206 MiB, 49140 MiB, 106.70 W
2026/08/14 05:18:23.083, NVIDIA GeForce RTX 4090, 1 %, 19206 MiB, 49140 MiB, 101.62 W
2026/08/14 05:18:24.083, NVIDIA GeForce RTX 4090, 72 %, 19206 MiB, 49140 MiB, 137.06 W
2026/08/14 05:18:25.084, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 276.17 W
2026/08/14 05:18:26.084, NVIDIA GeForce RTX 4090, 31 %, 19206 MiB, 49140 MiB, 259.89 W
2026/08/14 05:18:27.084, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 263.48 W
2026/08/14 05:18:28.085, NVIDIA GeForce RTX 4090, 27 %, 19206 MiB, 49140 MiB, 259.56 W
2026/08/14 05:18:29.085, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 271.02 W
2026/08/14 05:18:30.085, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 280.18 W
2026/08/14 05:18:31.085, NVIDIA GeForce RTX 4090, 24 %, 19206 MiB, 49140 MiB, 264.00 W
2026/08/14 05:18:32.085, NVIDIA GeForce RTX 4090, 29 %, 19206 MiB, 49140 MiB, 265.50 W
2026/08/14 05:18:33.086, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 261.85 W
2026/08/14 05:18:34.086, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 278.08 W
2026/08/14 05:18:35.086, NVIDIA GeForce RTX 4090, 64 %, 19206 MiB, 49140 MiB, 284.08 W
2026/08/14 05:18:36.087, NVIDIA GeForce RTX 4090, 85 %, 19206 MiB, 49140 MiB, 289.06 W
2026/08/14 05:18:37.087, NVIDIA GeForce RTX 4090, 66 %, 19206 MiB, 49140 MiB, 284.88 W
2026/08/14 05:18:38.088, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 271.49 W
2026/08/14 05:18:39.088, NVIDIA GeForce RTX 4090, 18 %, 19206 MiB, 49140 MiB, 271.50 W
2026/08/14 05:18:40.088, NVIDIA GeForce RTX 4090, 21 %, 19206 MiB, 49140 MiB, 261.31 W
2026/08/14 05:18:41.090, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 261.32 W
2026/08/14 05:18:42.090, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 273.41 W
2026/08/14 05:18:43.090, NVIDIA GeForce RTX 4090, 19 %, 19206 MiB, 49140 MiB, 259.94 W
2026/08/14 05:18:44.090, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 271.73 W
2026/08/14 05:18:45.090, NVIDIA GeForce RTX 4090, 26 %, 19206 MiB, 49140 MiB, 262.53 W
2026/08/14 05:18:46.092, NVIDIA GeForce RTX 4090, 26 %, 19206 MiB, 49140 MiB, 256.23 W
2026/08/14 05:18:47.092, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 250.46 W
2026/08/14 05:18:48.092, NVIDIA GeForce RTX 4090, 58 %, 19206 MiB, 49140 MiB, 272.87 W
2026/08/14 05:18:49.092, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 262.02 W
2026/08/14 05:18:50.093, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 251.68 W
2026/08/14 05:18:51.093, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 262.85 W
2026/08/14 05:18:52.093, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 273.41 W
2026/08/14 05:18:53.093, NVIDIA GeForce RTX 4090, 24 %, 19206 MiB, 49140 MiB, 250.45 W
2026/08/14 05:18:54.094, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 267.26 W
2026/08/14 05:18:55.094, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 271.74 W
2026/08/14 05:18:56.094, NVIDIA GeForce RTX 4090, 76 %, 19206 MiB, 49140 MiB, 277.36 W
2026/08/14 05:18:57.095, NVIDIA GeForce RTX 4090, 50 %, 19206 MiB, 49140 MiB, 282.72 W
2026/08/14 05:18:58.095, NVIDIA GeForce RTX 4090, 85 %, 19206 MiB, 49140 MiB, 286.97 W
2026/08/14 05:18:59.095, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 285.45 W
2026/08/14 05:19:00.095, NVIDIA GeForce RTX 4090, 22 %, 19206 MiB, 49140 MiB, 264.12 W
2026/08/14 05:19:01.096, NVIDIA GeForce RTX 4090, 22 %, 19206 MiB, 49140 MiB, 254.11 W
2026/08/14 05:19:02.096, NVIDIA GeForce RTX 4090, 27 %, 19206 MiB, 49140 MiB, 246.51 W
2026/08/14 05:19:03.096, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 266.45 W
2026/08/14 05:19:04.097, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 267.56 W
2026/08/14 05:19:05.097, NVIDIA GeForce RTX 4090, 27 %, 19206 MiB, 49140 MiB, 253.44 W
2026/08/14 05:19:06.098, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 262.69 W
2026/08/14 05:19:07.098, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 278.03 W
2026/08/14 05:19:08.099, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 281.66 W
2026/08/14 05:19:09.099, NVIDIA GeForce RTX 4090, 79 %, 19206 MiB, 49140 MiB, 275.80 W
2026/08/14 05:19:10.099, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 295.81 W
2026/08/14 05:19:11.099, NVIDIA GeForce RTX 4090, 100 %, 19206 MiB, 49140 MiB, 295.06 W
2026/08/14 05:19:12.099, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 337.97 W
2026/08/14 05:19:13.099, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 277.75 W
2026/08/14 05:19:14.100, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 285.05 W
2026/08/14 05:19:15.100, NVIDIA GeForce RTX 4090, 70 %, 19206 MiB, 49140 MiB, 293.36 W
2026/08/14 05:19:16.100, NVIDIA GeForce RTX 4090, 86 %, 19206 MiB, 49140 MiB, 304.28 W
2026/08/14 05:19:17.100, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 281.20 W
2026/08/14 05:19:18.100, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 278.10 W
2026/08/14 05:19:19.100, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 273.25 W
