timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/04 03:05:42.988, NVIDIA GeForce RTX 4090, 95 %, 46 %, 19206 MiB, 49140 MiB, 404.35 W
2026/08/04 03:05:43.989, NVIDIA GeForce RTX 4090, 94 %, 41 %, 19206 MiB, 49140 MiB, 404.60 W
2026/08/04 03:05:44.992, NVIDIA GeForce RTX 4090, 95 %, 34 %, 19206 MiB, 49140 MiB, 406.66 W
2026/08/04 03:05:45.993, NVIDIA GeForce RTX 4090, 95 %, 33 %, 19206 MiB, 49140 MiB, 409.20 W
2026/08/04 03:05:46.993, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 405.93 W
2026/08/04 03:05:47.993, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 405.00 W
2026/08/04 03:05:48.993, NVIDIA GeForce RTX 4090, 99 %, 37 %, 19206 MiB, 49140 MiB, 408.42 W
2026/08/04 03:05:49.994, NVIDIA GeForce RTX 4090, 99 %, 47 %, 19206 MiB, 49140 MiB, 409.48 W
2026/08/04 03:05:50.994, NVIDIA GeForce RTX 4090, 99 %, 54 %, 19206 MiB, 49140 MiB, 410.47 W
2026/08/04 03:05:51.994, NVIDIA GeForce RTX 4090, 90 %, 52 %, 19206 MiB, 49140 MiB, 405.00 W
2026/08/04 03:05:52.995, NVIDIA GeForce RTX 4090, 87 %, 50 %, 19206 MiB, 49140 MiB, 406.36 W
2026/08/04 03:05:54.000, NVIDIA GeForce RTX 4090, 91 %, 50 %, 19206 MiB, 49140 MiB, 405.07 W
2026/08/04 03:05:55.001, NVIDIA GeForce RTX 4090, 91 %, 46 %, 19206 MiB, 49140 MiB, 409.02 W
2026/08/04 03:05:56.001, NVIDIA GeForce RTX 4090, 95 %, 41 %, 19206 MiB, 49140 MiB, 404.90 W
2026/08/04 03:05:57.001, NVIDIA GeForce RTX 4090, 95 %, 33 %, 19206 MiB, 49140 MiB, 406.69 W
2026/08/04 03:05:58.001, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 362.97 W
2026/08/04 03:05:59.002, NVIDIA GeForce RTX 4090, 8 %, 0 %, 19206 MiB, 49140 MiB, 97.76 W
2026/08/04 03:06:00.002, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 93.24 W
2026/08/04 03:06:01.004, NVIDIA GeForce RTX 4090, 70 %, 29 %, 19206 MiB, 49140 MiB, 92.32 W
2026/08/04 03:06:02.008, NVIDIA GeForce RTX 4090, 82 %, 47 %, 19206 MiB, 49140 MiB, 383.51 W
2026/08/04 03:06:03.011, NVIDIA GeForce RTX 4090, 88 %, 46 %, 19206 MiB, 49140 MiB, 403.10 W
2026/08/04 03:06:04.011, NVIDIA GeForce RTX 4090, 93 %, 45 %, 19206 MiB, 49140 MiB, 404.58 W
2026/08/04 03:06:05.012, NVIDIA GeForce RTX 4090, 93 %, 39 %, 19206 MiB, 49140 MiB, 407.86 W
2026/08/04 03:06:06.016, NVIDIA GeForce RTX 4090, 95 %, 33 %, 19206 MiB, 49140 MiB, 408.06 W
2026/08/04 03:06:07.017, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 409.38 W
2026/08/04 03:06:08.017, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 409.47 W
2026/08/04 03:06:09.018, NVIDIA GeForce RTX 4090, 99 %, 37 %, 19206 MiB, 49140 MiB, 410.74 W
2026/08/04 03:06:10.018, NVIDIA GeForce RTX 4090, 99 %, 48 %, 19206 MiB, 49140 MiB, 408.08 W
2026/08/04 03:06:11.020, NVIDIA GeForce RTX 4090, 98 %, 54 %, 19206 MiB, 49140 MiB, 409.67 W
2026/08/04 03:06:12.021, NVIDIA GeForce RTX 4090, 91 %, 55 %, 19206 MiB, 49140 MiB, 407.34 W
2026/08/04 03:06:13.024, NVIDIA GeForce RTX 4090, 88 %, 51 %, 19206 MiB, 49140 MiB, 406.86 W
2026/08/04 03:06:14.025, NVIDIA GeForce RTX 4090, 95 %, 51 %, 19206 MiB, 49140 MiB, 404.59 W
2026/08/04 03:06:15.028, NVIDIA GeForce RTX 4090, 92 %, 43 %, 19206 MiB, 49140 MiB, 407.61 W
2026/08/04 03:06:16.028, NVIDIA GeForce RTX 4090, 93 %, 37 %, 19206 MiB, 49140 MiB, 407.26 W
2026/08/04 03:06:17.028, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 412.42 W
2026/08/04 03:06:18.029, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 409.65 W
2026/08/04 03:06:19.032, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 409.79 W
2026/08/04 03:06:20.033, NVIDIA GeForce RTX 4090, 99 %, 45 %, 19206 MiB, 49140 MiB, 411.14 W
2026/08/04 03:06:21.036, NVIDIA GeForce RTX 4090, 99 %, 53 %, 19206 MiB, 49140 MiB, 412.70 W
2026/08/04 03:06:22.036, NVIDIA GeForce RTX 4090, 91 %, 52 %, 19206 MiB, 49140 MiB, 404.61 W
2026/08/04 03:06:23.037, NVIDIA GeForce RTX 4090, 88 %, 51 %, 19206 MiB, 49140 MiB, 405.72 W
2026/08/04 03:06:24.037, NVIDIA GeForce RTX 4090, 91 %, 47 %, 19206 MiB, 49140 MiB, 403.27 W
2026/08/04 03:06:25.038, NVIDIA GeForce RTX 4090, 100 %, 53 %, 19206 MiB, 49140 MiB, 404.68 W
2026/08/04 03:06:26.040, NVIDIA GeForce RTX 4090, 89 %, 53 %, 19206 MiB, 49140 MiB, 403.77 W
2026/08/04 03:06:27.044, NVIDIA GeForce RTX 4090, 86 %, 49 %, 19206 MiB, 49140 MiB, 406.59 W
2026/08/04 03:06:28.045, NVIDIA GeForce RTX 4090, 94 %, 49 %, 19206 MiB, 49140 MiB, 405.75 W
2026/08/04 03:06:29.045, NVIDIA GeForce RTX 4090, 95 %, 45 %, 19206 MiB, 49140 MiB, 407.72 W
2026/08/04 03:06:30.045, NVIDIA GeForce RTX 4090, 96 %, 35 %, 19206 MiB, 49140 MiB, 409.00 W
2026/08/04 03:06:31.046, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 411.46 W
2026/08/04 03:06:32.048, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 411.14 W
2026/08/04 03:06:33.052, NVIDIA GeForce RTX 4090, 99 %, 36 %, 19206 MiB, 49140 MiB, 408.45 W
2026/08/04 03:06:34.053, NVIDIA GeForce RTX 4090, 99 %, 47 %, 19206 MiB, 49140 MiB, 408.70 W
2026/08/04 03:06:35.055, NVIDIA GeForce RTX 4090, 98 %, 54 %, 19206 MiB, 49140 MiB, 412.14 W
2026/08/04 03:06:36.056, NVIDIA GeForce RTX 4090, 90 %, 53 %, 19206 MiB, 49140 MiB, 410.07 W
2026/08/04 03:06:37.057, NVIDIA GeForce RTX 4090, 91 %, 51 %, 19206 MiB, 49140 MiB, 407.02 W
2026/08/04 03:06:38.060, NVIDIA GeForce RTX 4090, 88 %, 52 %, 19206 MiB, 49140 MiB, 387.37 W
2026/08/04 03:06:39.062, NVIDIA GeForce RTX 4090, 86 %, 49 %, 19206 MiB, 49140 MiB, 403.17 W
2026/08/04 03:06:40.062, NVIDIA GeForce RTX 4090, 93 %, 50 %, 19206 MiB, 49140 MiB, 405.19 W
2026/08/04 03:06:41.064, NVIDIA GeForce RTX 4090, 94 %, 45 %, 19206 MiB, 49140 MiB, 409.19 W
2026/08/04 03:06:42.065, NVIDIA GeForce RTX 4090, 95 %, 36 %, 19206 MiB, 49140 MiB, 409.14 W
2026/08/04 03:06:43.066, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 411.45 W
2026/08/04 03:06:44.068, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 410.42 W
2026/08/04 03:06:45.072, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 407.77 W
2026/08/04 03:06:46.073, NVIDIA GeForce RTX 4090, 98 %, 44 %, 19206 MiB, 49140 MiB, 409.35 W
2026/08/04 03:06:47.076, NVIDIA GeForce RTX 4090, 100 %, 51 %, 19206 MiB, 49140 MiB, 411.79 W
2026/08/04 03:06:48.077, NVIDIA GeForce RTX 4090, 93 %, 52 %, 19206 MiB, 49140 MiB, 408.85 W
2026/08/04 03:06:49.080, NVIDIA GeForce RTX 4090, 88 %, 51 %, 19206 MiB, 49140 MiB, 407.33 W
2026/08/04 03:06:50.081, NVIDIA GeForce RTX 4090, 100 %, 54 %, 19206 MiB, 49140 MiB, 405.07 W
2026/08/04 03:06:51.081, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 135.63 W
2026/08/04 03:06:52.081, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 96.21 W
2026/08/04 03:06:53.084, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 78.63 W
2026/08/04 03:06:54.085, NVIDIA GeForce RTX 4090, 91 %, 52 %, 19206 MiB, 49140 MiB, 235.65 W
2026/08/04 03:06:55.085, NVIDIA GeForce RTX 4090, 90 %, 48 %, 19206 MiB, 49140 MiB, 406.16 W
2026/08/04 03:06:56.087, NVIDIA GeForce RTX 4090, 92 %, 46 %, 19206 MiB, 49140 MiB, 406.97 W
2026/08/04 03:06:57.087, NVIDIA GeForce RTX 4090, 96 %, 40 %, 19206 MiB, 49140 MiB, 408.55 W
2026/08/04 03:06:58.087, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 411.50 W
2026/08/04 03:06:59.088, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 411.96 W
2026/08/04 03:07:00.092, NVIDIA GeForce RTX 4090, 97 %, 35 %, 19206 MiB, 49140 MiB, 408.22 W
2026/08/04 03:07:01.096, NVIDIA GeForce RTX 4090, 99 %, 44 %, 19206 MiB, 49140 MiB, 410.23 W
2026/08/04 03:07:02.100, NVIDIA GeForce RTX 4090, 99 %, 51 %, 19206 MiB, 49140 MiB, 409.65 W
2026/08/04 03:07:03.101, NVIDIA GeForce RTX 4090, 89 %, 51 %, 19206 MiB, 49140 MiB, 407.97 W
2026/08/04 03:07:04.101, NVIDIA GeForce RTX 4090, 86 %, 48 %, 19206 MiB, 49140 MiB, 407.56 W
2026/08/04 03:07:05.101, NVIDIA GeForce RTX 4090, 89 %, 46 %, 19206 MiB, 49140 MiB, 401.73 W
2026/08/04 03:07:06.102, NVIDIA GeForce RTX 4090, 92 %, 45 %, 19206 MiB, 49140 MiB, 402.22 W
2026/08/04 03:07:07.103, NVIDIA GeForce RTX 4090, 94 %, 44 %, 19206 MiB, 49140 MiB, 402.73 W
2026/08/04 03:07:08.103, NVIDIA GeForce RTX 4090, 95 %, 36 %, 19206 MiB, 49140 MiB, 410.71 W
2026/08/04 03:07:09.104, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 411.52 W
2026/08/04 03:07:10.107, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 409.49 W
2026/08/04 03:07:11.108, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 410.21 W
2026/08/04 03:07:12.109, NVIDIA GeForce RTX 4090, 97 %, 43 %, 19206 MiB, 49140 MiB, 409.10 W
2026/08/04 03:07:13.112, NVIDIA GeForce RTX 4090, 99 %, 52 %, 19206 MiB, 49140 MiB, 409.72 W
2026/08/04 03:07:14.116, NVIDIA GeForce RTX 4090, 93 %, 52 %, 19206 MiB, 49140 MiB, 410.48 W
2026/08/04 03:07:15.120, NVIDIA GeForce RTX 4090, 89 %, 50 %, 19206 MiB, 49140 MiB, 408.17 W
2026/08/04 03:07:16.124, NVIDIA GeForce RTX 4090, 90 %, 48 %, 19206 MiB, 49140 MiB, 406.27 W
2026/08/04 03:07:17.125, NVIDIA GeForce RTX 4090, 91 %, 45 %, 19206 MiB, 49140 MiB, 407.38 W
2026/08/04 03:07:18.125, NVIDIA GeForce RTX 4090, 88 %, 44 %, 19206 MiB, 49140 MiB, 403.58 W
2026/08/04 03:07:19.128, NVIDIA GeForce RTX 4090, 88 %, 52 %, 19206 MiB, 49140 MiB, 406.07 W
2026/08/04 03:07:20.128, NVIDIA GeForce RTX 4090, 94 %, 51 %, 19206 MiB, 49140 MiB, 407.52 W
2026/08/04 03:07:21.128, NVIDIA GeForce RTX 4090, 95 %, 45 %, 19206 MiB, 49140 MiB, 409.67 W
2026/08/04 03:07:22.132, NVIDIA GeForce RTX 4090, 95 %, 35 %, 19206 MiB, 49140 MiB, 410.97 W
2026/08/04 03:07:23.136, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 411.39 W
2026/08/04 03:07:24.136, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 410.91 W
2026/08/04 03:07:25.140, NVIDIA GeForce RTX 4090, 98 %, 40 %, 19206 MiB, 49140 MiB, 411.30 W
2026/08/04 03:07:26.141, NVIDIA GeForce RTX 4090, 99 %, 49 %, 19206 MiB, 49140 MiB, 409.59 W
2026/08/04 03:07:27.144, NVIDIA GeForce RTX 4090, 96 %, 55 %, 19206 MiB, 49140 MiB, 411.12 W
2026/08/04 03:07:28.145, NVIDIA GeForce RTX 4090, 91 %, 52 %, 19206 MiB, 49140 MiB, 407.98 W
2026/08/04 03:07:29.145, NVIDIA GeForce RTX 4090, 91 %, 50 %, 19206 MiB, 49140 MiB, 407.17 W
2026/08/04 03:07:30.146, NVIDIA GeForce RTX 4090, 92 %, 47 %, 19206 MiB, 49140 MiB, 405.89 W
2026/08/04 03:07:31.146, NVIDIA GeForce RTX 4090, 95 %, 41 %, 19206 MiB, 49140 MiB, 411.93 W
2026/08/04 03:07:32.146, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 410.49 W
2026/08/04 03:07:33.148, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 412.24 W
2026/08/04 03:07:34.152, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 408.67 W
2026/08/04 03:07:35.153, NVIDIA GeForce RTX 4090, 98 %, 36 %, 19206 MiB, 49140 MiB, 411.73 W
2026/08/04 03:07:36.156, NVIDIA GeForce RTX 4090, 99 %, 49 %, 19206 MiB, 49140 MiB, 411.25 W
2026/08/04 03:07:37.157, NVIDIA GeForce RTX 4090, 96 %, 55 %, 19206 MiB, 49140 MiB, 410.32 W
2026/08/04 03:07:38.157, NVIDIA GeForce RTX 4090, 91 %, 53 %, 19206 MiB, 49140 MiB, 410.86 W
2026/08/04 03:07:39.157, NVIDIA GeForce RTX 4090, 91 %, 51 %, 19206 MiB, 49140 MiB, 407.88 W
2026/08/04 03:07:40.164, NVIDIA GeForce RTX 4090, 92 %, 47 %, 19206 MiB, 49140 MiB, 408.82 W
2026/08/04 03:07:41.165, NVIDIA GeForce RTX 4090, 94 %, 42 %, 19206 MiB, 49140 MiB, 410.99 W
2026/08/04 03:07:42.165, NVIDIA GeForce RTX 4090, 100 %, 51 %, 19206 MiB, 49140 MiB, 407.11 W
2026/08/04 03:07:43.166, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 237.04 W
2026/08/04 03:07:44.166, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 99.87 W
2026/08/04 03:07:45.166, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 86.70 W
2026/08/04 03:07:46.167, NVIDIA GeForce RTX 4090, 99 %, 52 %, 19206 MiB, 49140 MiB, 214.73 W
2026/08/04 03:07:47.167, NVIDIA GeForce RTX 4090, 91 %, 51 %, 19206 MiB, 49140 MiB, 408.42 W
2026/08/04 03:07:48.167, NVIDIA GeForce RTX 4090, 91 %, 50 %, 19206 MiB, 49140 MiB, 409.39 W
2026/08/04 03:07:49.168, NVIDIA GeForce RTX 4090, 90 %, 49 %, 19206 MiB, 49140 MiB, 405.38 W
2026/08/04 03:07:50.168, NVIDIA GeForce RTX 4090, 91 %, 46 %, 19206 MiB, 49140 MiB, 407.15 W
2026/08/04 03:07:51.168, NVIDIA GeForce RTX 4090, 94 %, 40 %, 19206 MiB, 49140 MiB, 406.94 W
2026/08/04 03:07:52.169, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 409.88 W
2026/08/04 03:07:53.172, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 407.98 W
2026/08/04 03:07:54.176, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 402.30 W
2026/08/04 03:07:55.180, NVIDIA GeForce RTX 4090, 99 %, 36 %, 19206 MiB, 49140 MiB, 411.77 W
2026/08/04 03:07:56.181, NVIDIA GeForce RTX 4090, 99 %, 47 %, 19206 MiB, 49140 MiB, 409.23 W
2026/08/04 03:07:57.181, NVIDIA GeForce RTX 4090, 98 %, 54 %, 19206 MiB, 49140 MiB, 410.95 W
2026/08/04 03:07:58.181, NVIDIA GeForce RTX 4090, 91 %, 53 %, 19206 MiB, 49140 MiB, 411.03 W
2026/08/04 03:07:59.182, NVIDIA GeForce RTX 4090, 91 %, 48 %, 19206 MiB, 49140 MiB, 409.46 W
2026/08/04 03:08:00.182, NVIDIA GeForce RTX 4090, 93 %, 46 %, 19206 MiB, 49140 MiB, 409.51 W
2026/08/04 03:08:01.184, NVIDIA GeForce RTX 4090, 96 %, 39 %, 19206 MiB, 49140 MiB, 411.43 W
2026/08/04 03:08:02.186, NVIDIA GeForce RTX 4090, 87 %, 31 %, 19206 MiB, 49140 MiB, 407.65 W
2026/08/04 03:08:03.188, NVIDIA GeForce RTX 4090, 95 %, 32 %, 19206 MiB, 49140 MiB, 404.10 W
2026/08/04 03:08:04.189, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 410.24 W
2026/08/04 03:08:05.192, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 408.89 W
2026/08/04 03:08:06.193, NVIDIA GeForce RTX 4090, 99 %, 45 %, 19206 MiB, 49140 MiB, 411.08 W
2026/08/04 03:08:07.196, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 407.47 W
2026/08/04 03:08:08.198, NVIDIA GeForce RTX 4090, 93 %, 52 %, 19206 MiB, 49140 MiB, 407.01 W
2026/08/04 03:08:09.199, NVIDIA GeForce RTX 4090, 87 %, 51 %, 19206 MiB, 49140 MiB, 404.51 W
2026/08/04 03:08:10.200, NVIDIA GeForce RTX 4090, 100 %, 51 %, 19206 MiB, 49140 MiB, 404.51 W
2026/08/04 03:08:11.201, NVIDIA GeForce RTX 4090, 99 %, 49 %, 19206 MiB, 49140 MiB, 407.06 W
2026/08/04 03:08:12.201, NVIDIA GeForce RTX 4090, 97 %, 54 %, 19206 MiB, 49140 MiB, 409.32 W
2026/08/04 03:08:13.204, NVIDIA GeForce RTX 4090, 91 %, 54 %, 19206 MiB, 49140 MiB, 410.67 W
2026/08/04 03:08:14.205, NVIDIA GeForce RTX 4090, 92 %, 51 %, 19206 MiB, 49140 MiB, 408.61 W
2026/08/04 03:08:15.205, NVIDIA GeForce RTX 4090, 94 %, 46 %, 19206 MiB, 49140 MiB, 408.15 W
2026/08/04 03:08:16.205, NVIDIA GeForce RTX 4090, 94 %, 41 %, 19206 MiB, 49140 MiB, 410.94 W
2026/08/04 03:08:17.206, NVIDIA GeForce RTX 4090, 94 %, 34 %, 19206 MiB, 49140 MiB, 410.94 W
2026/08/04 03:08:18.206, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 410.82 W
2026/08/04 03:08:19.206, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 408.85 W
2026/08/04 03:08:20.207, NVIDIA GeForce RTX 4090, 99 %, 39 %, 19206 MiB, 49140 MiB, 411.47 W
2026/08/04 03:08:21.207, NVIDIA GeForce RTX 4090, 99 %, 51 %, 19206 MiB, 49140 MiB, 411.05 W
2026/08/04 03:08:22.208, NVIDIA GeForce RTX 4090, 96 %, 55 %, 19206 MiB, 49140 MiB, 410.73 W
2026/08/04 03:08:23.209, NVIDIA GeForce RTX 4090, 91 %, 51 %, 19206 MiB, 49140 MiB, 410.44 W
2026/08/04 03:08:24.209, NVIDIA GeForce RTX 4090, 92 %, 49 %, 19206 MiB, 49140 MiB, 407.19 W
2026/08/04 03:08:25.209, NVIDIA GeForce RTX 4090, 92 %, 44 %, 19206 MiB, 49140 MiB, 407.73 W
2026/08/04 03:08:26.210, NVIDIA GeForce RTX 4090, 95 %, 41 %, 19206 MiB, 49140 MiB, 410.66 W
2026/08/04 03:08:27.212, NVIDIA GeForce RTX 4090, 95 %, 34 %, 19206 MiB, 49140 MiB, 411.51 W
2026/08/04 03:08:28.213, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 409.44 W
2026/08/04 03:08:29.213, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 412.54 W
2026/08/04 03:08:30.214, NVIDIA GeForce RTX 4090, 99 %, 44 %, 19206 MiB, 49140 MiB, 411.58 W
2026/08/04 03:08:31.214, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 411.27 W
2026/08/04 03:08:32.216, NVIDIA GeForce RTX 4090, 92 %, 52 %, 19206 MiB, 49140 MiB, 410.27 W
2026/08/04 03:08:33.217, NVIDIA GeForce RTX 4090, 89 %, 52 %, 19206 MiB, 49140 MiB, 408.85 W
2026/08/04 03:08:34.217, NVIDIA GeForce RTX 4090, 99 %, 49 %, 19206 MiB, 49140 MiB, 407.48 W
2026/08/04 03:08:35.217, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 265.93 W
2026/08/04 03:08:36.218, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 99.01 W
2026/08/04 03:08:37.218, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 86.86 W
2026/08/04 03:08:38.218, NVIDIA GeForce RTX 4090, 100 %, 50 %, 19206 MiB, 49140 MiB, 216.69 W
2026/08/04 03:08:39.219, NVIDIA GeForce RTX 4090, 93 %, 52 %, 19206 MiB, 49140 MiB, 407.90 W
2026/08/04 03:08:40.219, NVIDIA GeForce RTX 4090, 89 %, 52 %, 19206 MiB, 49140 MiB, 405.40 W
2026/08/04 03:08:41.219, NVIDIA GeForce RTX 4090, 90 %, 51 %, 19206 MiB, 49140 MiB, 404.05 W
2026/08/04 03:08:42.220, NVIDIA GeForce RTX 4090, 92 %, 47 %, 19206 MiB, 49140 MiB, 405.54 W
2026/08/04 03:08:43.220, NVIDIA GeForce RTX 4090, 94 %, 41 %, 19206 MiB, 49140 MiB, 404.92 W
2026/08/04 03:08:44.220, NVIDIA GeForce RTX 4090, 94 %, 34 %, 19206 MiB, 49140 MiB, 408.51 W
2026/08/04 03:08:45.221, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 407.44 W
2026/08/04 03:08:46.224, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 410.40 W
2026/08/04 03:08:47.225, NVIDIA GeForce RTX 4090, 98 %, 36 %, 19206 MiB, 49140 MiB, 408.79 W
2026/08/04 03:08:48.226, NVIDIA GeForce RTX 4090, 99 %, 45 %, 19206 MiB, 49140 MiB, 409.77 W
2026/08/04 03:08:49.227, NVIDIA GeForce RTX 4090, 99 %, 52 %, 19206 MiB, 49140 MiB, 408.05 W
2026/08/04 03:08:50.227, NVIDIA GeForce RTX 4090, 95 %, 55 %, 19206 MiB, 49140 MiB, 409.91 W
2026/08/04 03:08:51.227, NVIDIA GeForce RTX 4090, 90 %, 53 %, 19206 MiB, 49140 MiB, 407.44 W
2026/08/04 03:08:52.228, NVIDIA GeForce RTX 4090, 89 %, 50 %, 19206 MiB, 49140 MiB, 404.39 W
2026/08/04 03:08:53.228, NVIDIA GeForce RTX 4090, 91 %, 48 %, 19206 MiB, 49140 MiB, 404.65 W
2026/08/04 03:08:54.232, NVIDIA GeForce RTX 4090, 94 %, 42 %, 19206 MiB, 49140 MiB, 406.67 W
2026/08/04 03:08:55.236, NVIDIA GeForce RTX 4090, 95 %, 35 %, 19206 MiB, 49140 MiB, 409.39 W
2026/08/04 03:08:56.237, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 409.16 W
2026/08/04 03:08:57.237, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 407.54 W
2026/08/04 03:08:58.238, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 406.32 W
2026/08/04 03:08:59.238, NVIDIA GeForce RTX 4090, 99 %, 42 %, 19206 MiB, 49140 MiB, 407.92 W
2026/08/04 03:09:00.244, NVIDIA GeForce RTX 4090, 99 %, 51 %, 19206 MiB, 49140 MiB, 409.67 W
2026/08/04 03:09:01.245, NVIDIA GeForce RTX 4090, 95 %, 55 %, 19206 MiB, 49140 MiB, 409.49 W
2026/08/04 03:09:02.245, NVIDIA GeForce RTX 4090, 100 %, 51 %, 19206 MiB, 49140 MiB, 408.39 W
2026/08/04 03:09:03.248, NVIDIA GeForce RTX 4090, 99 %, 42 %, 19206 MiB, 49140 MiB, 406.61 W
2026/08/04 03:09:04.252, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 409.63 W
2026/08/04 03:09:05.253, NVIDIA GeForce RTX 4090, 95 %, 54 %, 19206 MiB, 49140 MiB, 408.62 W
2026/08/04 03:09:06.253, NVIDIA GeForce RTX 4090, 89 %, 53 %, 19206 MiB, 49140 MiB, 406.49 W
2026/08/04 03:09:07.256, NVIDIA GeForce RTX 4090, 87 %, 51 %, 19206 MiB, 49140 MiB, 405.78 W
2026/08/04 03:09:08.264, NVIDIA GeForce RTX 4090, 93 %, 51 %, 19206 MiB, 49140 MiB, 405.22 W
2026/08/04 03:09:09.265, NVIDIA GeForce RTX 4090, 91 %, 44 %, 19206 MiB, 49140 MiB, 408.17 W
2026/08/04 03:09:10.265, NVIDIA GeForce RTX 4090, 93 %, 39 %, 19206 MiB, 49140 MiB, 407.38 W
2026/08/04 03:09:11.268, NVIDIA GeForce RTX 4090, 95 %, 34 %, 19206 MiB, 49140 MiB, 408.76 W
2026/08/04 03:09:12.268, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 408.79 W
2026/08/04 03:09:13.268, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 408.80 W
2026/08/04 03:09:14.269, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 407.99 W
2026/08/04 03:09:15.269, NVIDIA GeForce RTX 4090, 99 %, 43 %, 19206 MiB, 49140 MiB, 408.37 W
2026/08/04 03:09:16.269, NVIDIA GeForce RTX 4090, 99 %, 49 %, 19206 MiB, 49140 MiB, 407.94 W
