timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 02:42:32.789, NVIDIA GeForce RTX 4090, 51 %, 1 %, 6690 MiB, 49140 MiB, 62.14 W, 42
2026/08/14 02:42:33.789, NVIDIA GeForce RTX 4090, 68 %, 1 %, 13830 MiB, 49140 MiB, 90.24 W, 43
2026/08/14 02:42:34.789, NVIDIA GeForce RTX 4090, 17 %, 5 %, 18998 MiB, 49140 MiB, 97.32 W, 45
2026/08/14 02:42:35.789, NVIDIA GeForce RTX 4090, 39 %, 24 %, 19200 MiB, 49140 MiB, 247.38 W, 52
2026/08/14 02:42:36.790, NVIDIA GeForce RTX 4090, 52 %, 25 %, 19202 MiB, 49140 MiB, 267.97 W, 52
2026/08/14 02:42:37.790, NVIDIA GeForce RTX 4090, 49 %, 18 %, 19204 MiB, 49140 MiB, 262.79 W, 50
2026/08/14 02:42:38.790, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19204 MiB, 49140 MiB, 252.01 W, 50
2026/08/14 02:42:39.791, NVIDIA GeForce RTX 4090, 39 %, 13 %, 19204 MiB, 49140 MiB, 259.42 W, 50
2026/08/14 02:42:40.791, NVIDIA GeForce RTX 4090, 54 %, 21 %, 19204 MiB, 49140 MiB, 262.82 W, 51
2026/08/14 02:42:41.791, NVIDIA GeForce RTX 4090, 53 %, 28 %, 19204 MiB, 49140 MiB, 268.45 W, 58
2026/08/14 02:42:42.792, NVIDIA GeForce RTX 4090, 92 %, 53 %, 19204 MiB, 49140 MiB, 285.70 W, 57
2026/08/14 02:42:43.792, NVIDIA GeForce RTX 4090, 54 %, 22 %, 19204 MiB, 49140 MiB, 285.58 W, 53
2026/08/14 02:42:44.792, NVIDIA GeForce RTX 4090, 41 %, 15 %, 19204 MiB, 49140 MiB, 269.58 W, 53
2026/08/14 02:42:45.792, NVIDIA GeForce RTX 4090, 45 %, 16 %, 19204 MiB, 49140 MiB, 272.04 W, 54
2026/08/14 02:42:46.793, NVIDIA GeForce RTX 4090, 66 %, 27 %, 19204 MiB, 49140 MiB, 266.88 W, 61
2026/08/14 02:42:47.793, NVIDIA GeForce RTX 4090, 94 %, 55 %, 19204 MiB, 49140 MiB, 305.17 W, 58
2026/08/14 02:42:48.793, NVIDIA GeForce RTX 4090, 51 %, 18 %, 19204 MiB, 49140 MiB, 296.73 W, 54
2026/08/14 02:42:49.794, NVIDIA GeForce RTX 4090, 41 %, 14 %, 19204 MiB, 49140 MiB, 270.16 W, 54
2026/08/14 02:42:50.794, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19204 MiB, 49140 MiB, 272.79 W, 54
2026/08/14 02:42:51.794, NVIDIA GeForce RTX 4090, 42 %, 18 %, 19204 MiB, 49140 MiB, 265.32 W, 61
2026/08/14 02:42:52.795, NVIDIA GeForce RTX 4090, 67 %, 35 %, 19204 MiB, 49140 MiB, 271.52 W, 60
2026/08/14 02:42:53.795, NVIDIA GeForce RTX 4090, 88 %, 45 %, 19204 MiB, 49140 MiB, 295.90 W, 58
2026/08/14 02:42:54.795, NVIDIA GeForce RTX 4090, 53 %, 20 %, 19204 MiB, 49140 MiB, 281.30 W, 55
2026/08/14 02:42:55.796, NVIDIA GeForce RTX 4090, 23 %, 8 %, 19204 MiB, 49140 MiB, 268.60 W, 53
2026/08/14 02:42:56.796, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19204 MiB, 49140 MiB, 263.07 W, 56
2026/08/14 02:42:57.796, NVIDIA GeForce RTX 4090, 44 %, 17 %, 19204 MiB, 49140 MiB, 277.58 W, 58
2026/08/14 02:42:58.796, NVIDIA GeForce RTX 4090, 69 %, 38 %, 19204 MiB, 49140 MiB, 282.27 W, 61
2026/08/14 02:42:59.797, NVIDIA GeForce RTX 4090, 87 %, 45 %, 19204 MiB, 49140 MiB, 296.11 W, 60
2026/08/14 02:43:00.797, NVIDIA GeForce RTX 4090, 54 %, 24 %, 19204 MiB, 49140 MiB, 283.01 W, 57
2026/08/14 02:43:01.797, NVIDIA GeForce RTX 4090, 36 %, 13 %, 19204 MiB, 49140 MiB, 274.95 W, 56
2026/08/14 02:43:02.798, NVIDIA GeForce RTX 4090, 37 %, 12 %, 19204 MiB, 49140 MiB, 264.32 W, 56
2026/08/14 02:43:03.798, NVIDIA GeForce RTX 4090, 44 %, 17 %, 19204 MiB, 49140 MiB, 281.02 W, 59
2026/08/14 02:43:04.798, NVIDIA GeForce RTX 4090, 52 %, 27 %, 19204 MiB, 49140 MiB, 276.00 W, 63
2026/08/14 02:43:05.798, NVIDIA GeForce RTX 4090, 70 %, 41 %, 19204 MiB, 49140 MiB, 280.21 W, 64
2026/08/14 02:43:06.798, NVIDIA GeForce RTX 4090, 52 %, 26 %, 19204 MiB, 49140 MiB, 295.76 W, 59
2026/08/14 02:43:07.798, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19204 MiB, 49140 MiB, 281.79 W, 56
2026/08/14 02:43:08.799, NVIDIA GeForce RTX 4090, 45 %, 16 %, 19204 MiB, 49140 MiB, 266.62 W, 57
2026/08/14 02:43:09.799, NVIDIA GeForce RTX 4090, 35 %, 13 %, 19204 MiB, 49140 MiB, 270.50 W, 57
2026/08/14 02:43:10.799, NVIDIA GeForce RTX 4090, 44 %, 17 %, 19204 MiB, 49140 MiB, 265.61 W, 60
2026/08/14 02:43:11.799, NVIDIA GeForce RTX 4090, 53 %, 27 %, 19204 MiB, 49140 MiB, 277.73 W, 63
2026/08/14 02:43:12.800, NVIDIA GeForce RTX 4090, 92 %, 52 %, 19204 MiB, 49140 MiB, 296.11 W, 64
2026/08/14 02:43:13.800, NVIDIA GeForce RTX 4090, 51 %, 19 %, 19204 MiB, 49140 MiB, 300.25 W, 58
2026/08/14 02:43:14.800, NVIDIA GeForce RTX 4090, 35 %, 13 %, 19204 MiB, 49140 MiB, 271.32 W, 57
2026/08/14 02:43:15.801, NVIDIA GeForce RTX 4090, 43 %, 14 %, 19204 MiB, 49140 MiB, 266.64 W, 57
2026/08/14 02:43:16.801, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19204 MiB, 49140 MiB, 268.92 W, 58
2026/08/14 02:43:17.801, NVIDIA GeForce RTX 4090, 44 %, 17 %, 19204 MiB, 49140 MiB, 267.81 W, 61
2026/08/14 02:43:18.801, NVIDIA GeForce RTX 4090, 67 %, 37 %, 19204 MiB, 49140 MiB, 380.68 W, 59
2026/08/14 02:43:19.802, NVIDIA GeForce RTX 4090, 55 %, 26 %, 19204 MiB, 49140 MiB, 273.81 W, 59
2026/08/14 02:43:20.802, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19204 MiB, 49140 MiB, 285.21 W, 59
2026/08/14 02:43:21.802, NVIDIA GeForce RTX 4090, 33 %, 12 %, 19204 MiB, 49140 MiB, 273.12 W, 59
2026/08/14 02:43:22.802, NVIDIA GeForce RTX 4090, 42 %, 18 %, 19206 MiB, 49140 MiB, 282.25 W, 64
2026/08/14 02:43:23.803, NVIDIA GeForce RTX 4090, 70 %, 41 %, 19206 MiB, 49140 MiB, 279.06 W, 64
2026/08/14 02:43:24.803, NVIDIA GeForce RTX 4090, 88 %, 42 %, 19206 MiB, 49140 MiB, 318.13 W, 61
2026/08/14 02:43:25.803, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19206 MiB, 49140 MiB, 276.79 W, 58
2026/08/14 02:43:26.803, NVIDIA GeForce RTX 4090, 31 %, 11 %, 19206 MiB, 49140 MiB, 259.90 W, 58
2026/08/14 02:43:27.803, NVIDIA GeForce RTX 4090, 36 %, 12 %, 19206 MiB, 49140 MiB, 266.89 W, 58
2026/08/14 02:43:28.803, NVIDIA GeForce RTX 4090, 41 %, 15 %, 19206 MiB, 49140 MiB, 278.23 W, 59
2026/08/14 02:43:29.804, NVIDIA GeForce RTX 4090, 39 %, 18 %, 19206 MiB, 49140 MiB, 280.09 W, 64
2026/08/14 02:43:30.804, NVIDIA GeForce RTX 4090, 70 %, 43 %, 19206 MiB, 49140 MiB, 305.98 W, 67
2026/08/14 02:43:31.804, NVIDIA GeForce RTX 4090, 90 %, 48 %, 19206 MiB, 49140 MiB, 278.24 W, 66
2026/08/14 02:43:32.804, NVIDIA GeForce RTX 4090, 45 %, 18 %, 19206 MiB, 49140 MiB, 274.57 W, 57
2026/08/14 02:43:33.804, NVIDIA GeForce RTX 4090, 33 %, 12 %, 19206 MiB, 49140 MiB, 279.76 W, 59
2026/08/14 02:43:34.805, NVIDIA GeForce RTX 4090, 32 %, 11 %, 19206 MiB, 49140 MiB, 277.02 W, 60
2026/08/14 02:43:35.805, NVIDIA GeForce RTX 4090, 45 %, 17 %, 19206 MiB, 49140 MiB, 278.91 W, 63
2026/08/14 02:43:36.805, NVIDIA GeForce RTX 4090, 70 %, 42 %, 19206 MiB, 49140 MiB, 300.35 W, 64
2026/08/14 02:43:37.805, NVIDIA GeForce RTX 4090, 91 %, 49 %, 19206 MiB, 49140 MiB, 297.88 W, 65
2026/08/14 02:43:38.805, NVIDIA GeForce RTX 4090, 56 %, 28 %, 19206 MiB, 49140 MiB, 270.68 W, 59
2026/08/14 02:43:39.806, NVIDIA GeForce RTX 4090, 29 %, 10 %, 19206 MiB, 49140 MiB, 265.26 W, 58
2026/08/14 02:43:40.806, NVIDIA GeForce RTX 4090, 28 %, 10 %, 19206 MiB, 49140 MiB, 265.78 W, 59
2026/08/14 02:43:41.806, NVIDIA GeForce RTX 4090, 30 %, 10 %, 19206 MiB, 49140 MiB, 266.98 W, 65
2026/08/14 02:43:42.806, NVIDIA GeForce RTX 4090, 41 %, 15 %, 19206 MiB, 49140 MiB, 278.43 W, 60
2026/08/14 02:43:43.806, NVIDIA GeForce RTX 4090, 41 %, 16 %, 19206 MiB, 49140 MiB, 273.39 W, 64
2026/08/14 02:43:44.807, NVIDIA GeForce RTX 4090, 70 %, 40 %, 19206 MiB, 49140 MiB, 292.72 W, 64
2026/08/14 02:43:45.807, NVIDIA GeForce RTX 4090, 76 %, 43 %, 19206 MiB, 49140 MiB, 286.58 W, 64
2026/08/14 02:43:46.807, NVIDIA GeForce RTX 4090, 55 %, 27 %, 19206 MiB, 49140 MiB, 275.70 W, 59
2026/08/14 02:43:47.807, NVIDIA GeForce RTX 4090, 38 %, 14 %, 19206 MiB, 49140 MiB, 269.08 W, 59
2026/08/14 02:43:48.807, NVIDIA GeForce RTX 4090, 33 %, 12 %, 19206 MiB, 49140 MiB, 282.84 W, 61
2026/08/14 02:43:49.883, NVIDIA GeForce RTX 4090, 25 %, 9 %, 19206 MiB, 49140 MiB, 274.96 W, 59
2026/08/14 02:43:50.884, NVIDIA GeForce RTX 4090, 34 %, 11 %, 19206 MiB, 49140 MiB, 264.56 W, 60
2026/08/14 02:43:51.884, NVIDIA GeForce RTX 4090, 34 %, 11 %, 19206 MiB, 49140 MiB, 268.66 W, 60
2026/08/14 02:43:52.884, NVIDIA GeForce RTX 4090, 31 %, 13 %, 19206 MiB, 49140 MiB, 275.41 W, 61
2026/08/14 02:43:53.884, NVIDIA GeForce RTX 4090, 69 %, 41 %, 19206 MiB, 49140 MiB, 290.86 W, 66
2026/08/14 02:43:54.885, NVIDIA GeForce RTX 4090, 92 %, 49 %, 19206 MiB, 49140 MiB, 291.25 W, 66
2026/08/14 02:43:55.885, NVIDIA GeForce RTX 4090, 75 %, 34 %, 19206 MiB, 49140 MiB, 291.99 W, 66
2026/08/14 02:43:56.885, NVIDIA GeForce RTX 4090, 30 %, 11 %, 19206 MiB, 49140 MiB, 283.61 W, 60
2026/08/14 02:43:57.885, NVIDIA GeForce RTX 4090, 39 %, 14 %, 19206 MiB, 49140 MiB, 278.27 W, 61
2026/08/14 02:43:58.885, NVIDIA GeForce RTX 4090, 52 %, 27 %, 19206 MiB, 49140 MiB, 287.64 W, 66
