timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 00:40:01.584, NVIDIA GeForce RTX 4090, 86 %, 43 %, 19204 MiB, 49140 MiB, 294.36 W, 59
2026/08/14 00:40:02.584, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19204 MiB, 49140 MiB, 273.20 W, 57
2026/08/14 00:40:03.584, NVIDIA GeForce RTX 4090, 39 %, 13 %, 19204 MiB, 49140 MiB, 262.49 W, 56
2026/08/14 00:40:04.584, NVIDIA GeForce RTX 4090, 78 %, 38 %, 19204 MiB, 49140 MiB, 290.23 W, 56
2026/08/14 00:40:05.584, NVIDIA GeForce RTX 4090, 90 %, 52 %, 19204 MiB, 49140 MiB, 291.22 W, 57
2026/08/14 00:40:06.584, NVIDIA GeForce RTX 4090, 66 %, 37 %, 19204 MiB, 49140 MiB, 275.73 W, 60
2026/08/14 00:40:07.585, NVIDIA GeForce RTX 4090, 34 %, 13 %, 19204 MiB, 49140 MiB, 270.28 W, 58
2026/08/14 00:40:08.585, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19204 MiB, 49140 MiB, 259.13 W, 57
2026/08/14 00:40:09.585, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19204 MiB, 49140 MiB, 257.75 W, 57
2026/08/14 00:40:10.585, NVIDIA GeForce RTX 4090, 48 %, 18 %, 19204 MiB, 49140 MiB, 266.91 W, 56
2026/08/14 00:40:11.585, NVIDIA GeForce RTX 4090, 80 %, 45 %, 19204 MiB, 49140 MiB, 279.72 W, 59
2026/08/14 00:40:12.585, NVIDIA GeForce RTX 4090, 69 %, 34 %, 19204 MiB, 49140 MiB, 291.48 W, 62
2026/08/14 00:40:13.586, NVIDIA GeForce RTX 4090, 39 %, 15 %, 19204 MiB, 49140 MiB, 284.41 W, 59
2026/08/14 00:40:14.586, NVIDIA GeForce RTX 4090, 39 %, 13 %, 19204 MiB, 49140 MiB, 271.12 W, 58
2026/08/14 00:40:15.586, NVIDIA GeForce RTX 4090, 52 %, 18 %, 19204 MiB, 49140 MiB, 262.37 W, 57
2026/08/14 00:40:16.586, NVIDIA GeForce RTX 4090, 89 %, 46 %, 19204 MiB, 49140 MiB, 279.59 W, 62
2026/08/14 00:40:17.587, NVIDIA GeForce RTX 4090, 71 %, 36 %, 19204 MiB, 49140 MiB, 305.64 W, 55
2026/08/14 00:40:18.587, NVIDIA GeForce RTX 4090, 35 %, 14 %, 19204 MiB, 49140 MiB, 280.17 W, 61
2026/08/14 00:40:19.587, NVIDIA GeForce RTX 4090, 36 %, 12 %, 19204 MiB, 49140 MiB, 261.51 W, 59
2026/08/14 00:40:20.587, NVIDIA GeForce RTX 4090, 46 %, 15 %, 19204 MiB, 49140 MiB, 275.93 W, 59
2026/08/14 00:40:21.587, NVIDIA GeForce RTX 4090, 61 %, 25 %, 19204 MiB, 49140 MiB, 277.05 W, 60
2026/08/14 00:40:22.588, NVIDIA GeForce RTX 4090, 86 %, 53 %, 19204 MiB, 49140 MiB, 289.74 W, 63
2026/08/14 00:40:23.588, NVIDIA GeForce RTX 4090, 68 %, 36 %, 19204 MiB, 49140 MiB, 292.10 W, 63
2026/08/14 00:40:24.588, NVIDIA GeForce RTX 4090, 38 %, 14 %, 19204 MiB, 49140 MiB, 279.03 W, 61
2026/08/14 00:40:25.588, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19204 MiB, 49140 MiB, 264.16 W, 60
2026/08/14 00:40:26.588, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19204 MiB, 49140 MiB, 267.65 W, 60
2026/08/14 00:40:27.589, NVIDIA GeForce RTX 4090, 61 %, 24 %, 19204 MiB, 49140 MiB, 283.34 W, 60
2026/08/14 00:40:28.589, NVIDIA GeForce RTX 4090, 87 %, 53 %, 19204 MiB, 49140 MiB, 286.80 W, 64
2026/08/14 00:40:29.589, NVIDIA GeForce RTX 4090, 69 %, 37 %, 19204 MiB, 49140 MiB, 295.19 W, 62
2026/08/14 00:40:30.589, NVIDIA GeForce RTX 4090, 36 %, 13 %, 19204 MiB, 49140 MiB, 281.66 W, 62
2026/08/14 00:40:31.590, NVIDIA GeForce RTX 4090, 44 %, 15 %, 19204 MiB, 49140 MiB, 272.65 W, 61
2026/08/14 00:40:32.590, NVIDIA GeForce RTX 4090, 47 %, 18 %, 19204 MiB, 49140 MiB, 277.61 W, 60
2026/08/14 00:40:33.590, NVIDIA GeForce RTX 4090, 99 %, 61 %, 19204 MiB, 49140 MiB, 297.78 W, 65
2026/08/14 00:40:34.590, NVIDIA GeForce RTX 4090, 73 %, 38 %, 19204 MiB, 49140 MiB, 303.31 W, 62
2026/08/14 00:40:35.591, NVIDIA GeForce RTX 4090, 37 %, 14 %, 19204 MiB, 49140 MiB, 285.79 W, 61
2026/08/14 00:40:36.591, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19204 MiB, 49140 MiB, 274.62 W, 60
2026/08/14 00:40:37.591, NVIDIA GeForce RTX 4090, 44 %, 15 %, 19204 MiB, 49140 MiB, 268.02 W, 59
2026/08/14 00:40:38.591, NVIDIA GeForce RTX 4090, 49 %, 19 %, 19204 MiB, 49140 MiB, 271.49 W, 59
2026/08/14 00:40:39.592, NVIDIA GeForce RTX 4090, 68 %, 37 %, 19204 MiB, 49140 MiB, 372.07 W, 61
2026/08/14 00:40:40.592, NVIDIA GeForce RTX 4090, 38 %, 14 %, 19204 MiB, 49140 MiB, 278.36 W, 60
2026/08/14 00:40:41.592, NVIDIA GeForce RTX 4090, 41 %, 15 %, 19204 MiB, 49140 MiB, 268.02 W, 60
2026/08/14 00:40:42.593, NVIDIA GeForce RTX 4090, 46 %, 15 %, 19204 MiB, 49140 MiB, 277.63 W, 60
2026/08/14 00:40:43.593, NVIDIA GeForce RTX 4090, 63 %, 25 %, 19204 MiB, 49140 MiB, 282.14 W, 60
2026/08/14 00:40:44.593, NVIDIA GeForce RTX 4090, 89 %, 54 %, 19204 MiB, 49140 MiB, 294.23 W, 66
2026/08/14 00:40:45.593, NVIDIA GeForce RTX 4090, 89 %, 46 %, 19204 MiB, 49140 MiB, 292.93 W, 64
2026/08/14 00:40:46.593, NVIDIA GeForce RTX 4090, 38 %, 14 %, 19204 MiB, 49140 MiB, 295.92 W, 59
2026/08/14 00:40:47.594, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19204 MiB, 49140 MiB, 272.36 W, 58
2026/08/14 00:40:48.594, NVIDIA GeForce RTX 4090, 47 %, 16 %, 19204 MiB, 49140 MiB, 276.51 W, 59
2026/08/14 00:40:49.594, NVIDIA GeForce RTX 4090, 63 %, 25 %, 19204 MiB, 49140 MiB, 283.83 W, 58
2026/08/14 00:40:50.595, NVIDIA GeForce RTX 4090, 77 %, 46 %, 19204 MiB, 49140 MiB, 292.87 W, 67
2026/08/14 00:40:51.595, NVIDIA GeForce RTX 4090, 83 %, 43 %, 19206 MiB, 49140 MiB, 290.96 W, 59
2026/08/14 00:40:52.595, NVIDIA GeForce RTX 4090, 53 %, 25 %, 19206 MiB, 49140 MiB, 283.97 W, 58
2026/08/14 00:40:53.595, NVIDIA GeForce RTX 4090, 29 %, 10 %, 19206 MiB, 49140 MiB, 271.47 W, 57
2026/08/14 00:40:54.595, NVIDIA GeForce RTX 4090, 44 %, 15 %, 19206 MiB, 49140 MiB, 279.79 W, 58
2026/08/14 00:40:55.596, NVIDIA GeForce RTX 4090, 49 %, 17 %, 19206 MiB, 49140 MiB, 278.72 W, 58
2026/08/14 00:40:56.596, NVIDIA GeForce RTX 4090, 72 %, 35 %, 19206 MiB, 49140 MiB, 286.91 W, 60
2026/08/14 00:40:57.596, NVIDIA GeForce RTX 4090, 73 %, 46 %, 19206 MiB, 49140 MiB, 297.11 W, 64
2026/08/14 00:40:58.596, NVIDIA GeForce RTX 4090, 52 %, 25 %, 19206 MiB, 49140 MiB, 297.35 W, 58
2026/08/14 00:40:59.597, NVIDIA GeForce RTX 4090, 42 %, 16 %, 19206 MiB, 49140 MiB, 272.59 W, 58
2026/08/14 00:41:00.597, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19206 MiB, 49140 MiB, 272.04 W, 57
2026/08/14 00:41:01.597, NVIDIA GeForce RTX 4090, 46 %, 15 %, 19206 MiB, 49140 MiB, 273.96 W, 57
2026/08/14 00:41:02.597, NVIDIA GeForce RTX 4090, 45 %, 17 %, 19206 MiB, 49140 MiB, 272.75 W, 57
2026/08/14 00:41:03.597, NVIDIA GeForce RTX 4090, 72 %, 42 %, 19206 MiB, 49140 MiB, 290.03 W, 60
2026/08/14 00:41:04.598, NVIDIA GeForce RTX 4090, 70 %, 45 %, 19206 MiB, 49140 MiB, 283.95 W, 64
2026/08/14 00:41:05.598, NVIDIA GeForce RTX 4090, 83 %, 42 %, 19206 MiB, 49140 MiB, 290.32 W, 64
2026/08/14 00:41:06.598, NVIDIA GeForce RTX 4090, 38 %, 14 %, 19206 MiB, 49140 MiB, 287.04 W, 58
2026/08/14 00:41:07.598, NVIDIA GeForce RTX 4090, 41 %, 14 %, 19206 MiB, 49140 MiB, 273.11 W, 57
2026/08/14 00:41:08.598, NVIDIA GeForce RTX 4090, 45 %, 15 %, 19206 MiB, 49140 MiB, 273.51 W, 57
2026/08/14 00:41:09.598, NVIDIA GeForce RTX 4090, 68 %, 35 %, 19206 MiB, 49140 MiB, 292.19 W, 60
2026/08/14 00:41:10.598, NVIDIA GeForce RTX 4090, 70 %, 45 %, 19206 MiB, 49140 MiB, 293.14 W, 65
2026/08/14 00:41:11.598, NVIDIA GeForce RTX 4090, 84 %, 43 %, 19206 MiB, 49140 MiB, 292.09 W, 60
2026/08/14 00:41:12.599, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19206 MiB, 49140 MiB, 286.18 W, 57
2026/08/14 00:41:13.599, NVIDIA GeForce RTX 4090, 44 %, 16 %, 19206 MiB, 49140 MiB, 265.90 W, 57
2026/08/14 00:41:14.599, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19206 MiB, 49140 MiB, 267.02 W, 57
2026/08/14 00:41:15.599, NVIDIA GeForce RTX 4090, 76 %, 30 %, 19206 MiB, 49140 MiB, 287.73 W, 59
2026/08/14 00:41:16.599, NVIDIA GeForce RTX 4090, 70 %, 42 %, 19206 MiB, 49140 MiB, 290.48 W, 67
2026/08/14 00:41:17.600, NVIDIA GeForce RTX 4090, 92 %, 49 %, 19206 MiB, 49140 MiB, 291.75 W, 60
2026/08/14 00:41:18.600, NVIDIA GeForce RTX 4090, 52 %, 25 %, 19206 MiB, 49140 MiB, 285.52 W, 59
2026/08/14 00:41:19.600, NVIDIA GeForce RTX 4090, 18 %, 6 %, 19206 MiB, 49140 MiB, 272.95 W, 57
2026/08/14 00:41:20.600, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19206 MiB, 49140 MiB, 262.04 W, 57
2026/08/14 00:41:21.600, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19206 MiB, 49140 MiB, 267.77 W, 57
2026/08/14 00:41:22.600, NVIDIA GeForce RTX 4090, 57 %, 22 %, 19206 MiB, 49140 MiB, 278.40 W, 58
2026/08/14 00:41:23.600, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 329.55 W, 56
2026/08/14 00:41:24.601, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 105.99 W, 54
2026/08/14 00:41:25.601, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 100.88 W, 53
2026/08/14 00:41:26.601, NVIDIA GeForce RTX 4090, 70 %, 28 %, 19206 MiB, 49140 MiB, 209.21 W, 58
2026/08/14 00:41:27.601, NVIDIA GeForce RTX 4090, 69 %, 39 %, 19206 MiB, 49140 MiB, 286.42 W, 66
2026/08/14 00:41:28.601, NVIDIA GeForce RTX 4090, 54 %, 26 %, 19206 MiB, 49140 MiB, 309.68 W, 59
2026/08/14 00:41:29.601, NVIDIA GeForce RTX 4090, 49 %, 19 %, 19206 MiB, 49140 MiB, 274.49 W, 58
2026/08/14 00:41:30.602, NVIDIA GeForce RTX 4090, 41 %, 15 %, 19206 MiB, 49140 MiB, 268.04 W, 57
2026/08/14 00:41:31.602, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19206 MiB, 49140 MiB, 270.63 W, 57
2026/08/14 00:41:32.602, NVIDIA GeForce RTX 4090, 51 %, 18 %, 19206 MiB, 49140 MiB, 272.34 W, 57
2026/08/14 00:41:33.602, NVIDIA GeForce RTX 4090, 61 %, 24 %, 19206 MiB, 49140 MiB, 273.19 W, 58
2026/08/14 00:41:34.602, NVIDIA GeForce RTX 4090, 58 %, 36 %, 19206 MiB, 49140 MiB, 274.81 W, 61
2026/08/14 00:41:35.602, NVIDIA GeForce RTX 4090, 92 %, 53 %, 19206 MiB, 49140 MiB, 301.24 W, 60
2026/08/14 00:41:36.603, NVIDIA GeForce RTX 4090, 53 %, 25 %, 19206 MiB, 49140 MiB, 287.65 W, 59
2026/08/14 00:41:37.603, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19206 MiB, 49140 MiB, 281.50 W, 58
2026/08/14 00:41:38.603, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19206 MiB, 49140 MiB, 268.68 W, 57
2026/08/14 00:41:39.603, NVIDIA GeForce RTX 4090, 44 %, 14 %, 19206 MiB, 49140 MiB, 287.46 W, 58
2026/08/14 00:41:40.604, NVIDIA GeForce RTX 4090, 29 %, 10 %, 19206 MiB, 49140 MiB, 272.86 W, 58
2026/08/14 00:41:41.604, NVIDIA GeForce RTX 4090, 36 %, 13 %, 19206 MiB, 49140 MiB, 267.60 W, 58
2026/08/14 00:41:42.604, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19206 MiB, 49140 MiB, 270.88 W, 58
2026/08/14 00:41:43.604, NVIDIA GeForce RTX 4090, 40 %, 15 %, 19206 MiB, 49140 MiB, 278.00 W, 58
2026/08/14 00:41:44.604, NVIDIA GeForce RTX 4090, 59 %, 34 %, 19206 MiB, 49140 MiB, 286.56 W, 62
2026/08/14 00:41:45.604, NVIDIA GeForce RTX 4090, 72 %, 42 %, 19206 MiB, 49140 MiB, 284.54 W, 66
2026/08/14 00:41:46.604, NVIDIA GeForce RTX 4090, 89 %, 47 %, 19206 MiB, 49140 MiB, 291.18 W, 61
2026/08/14 00:41:47.605, NVIDIA GeForce RTX 4090, 35 %, 14 %, 19206 MiB, 49140 MiB, 284.38 W, 58
2026/08/14 00:41:48.605, NVIDIA GeForce RTX 4090, 29 %, 11 %, 19206 MiB, 49140 MiB, 268.84 W, 58
2026/08/14 00:41:49.605, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19206 MiB, 49140 MiB, 268.69 W, 58
2026/08/14 00:41:50.605, NVIDIA GeForce RTX 4090, 40 %, 13 %, 19206 MiB, 49140 MiB, 275.06 W, 59
2026/08/14 00:41:51.605, NVIDIA GeForce RTX 4090, 52 %, 21 %, 19206 MiB, 49140 MiB, 280.64 W, 59
2026/08/14 00:41:52.605, NVIDIA GeForce RTX 4090, 61 %, 34 %, 19206 MiB, 49140 MiB, 276.93 W, 63
2026/08/14 00:41:53.605, NVIDIA GeForce RTX 4090, 73 %, 43 %, 19206 MiB, 49140 MiB, 285.19 W, 67
2026/08/14 00:41:54.606, NVIDIA GeForce RTX 4090, 89 %, 48 %, 19206 MiB, 49140 MiB, 292.00 W, 62
2026/08/14 00:41:55.606, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19206 MiB, 49140 MiB, 294.74 W, 59
2026/08/14 00:41:56.606, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19206 MiB, 49140 MiB, 269.46 W, 58
2026/08/14 00:41:57.606, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19206 MiB, 49140 MiB, 266.89 W, 58
2026/08/14 00:41:58.607, NVIDIA GeForce RTX 4090, 40 %, 13 %, 19206 MiB, 49140 MiB, 265.84 W, 58
2026/08/14 00:41:59.607, NVIDIA GeForce RTX 4090, 48 %, 19 %, 19206 MiB, 49140 MiB, 280.27 W, 60
2026/08/14 00:42:00.607, NVIDIA GeForce RTX 4090, 74 %, 42 %, 19206 MiB, 49140 MiB, 289.33 W, 65
2026/08/14 00:42:01.607, NVIDIA GeForce RTX 4090, 88 %, 48 %, 19206 MiB, 49140 MiB, 296.88 W, 62
2026/08/14 00:42:02.607, NVIDIA GeForce RTX 4090, 30 %, 13 %, 19206 MiB, 49140 MiB, 282.45 W, 58
2026/08/14 00:42:03.607, NVIDIA GeForce RTX 4090, 27 %, 9 %, 19206 MiB, 49140 MiB, 268.33 W, 58
2026/08/14 00:42:04.607, NVIDIA GeForce RTX 4090, 36 %, 13 %, 19206 MiB, 49140 MiB, 267.74 W, 58
2026/08/14 00:42:05.608, NVIDIA GeForce RTX 4090, 40 %, 13 %, 19206 MiB, 49140 MiB, 273.72 W, 59
2026/08/14 00:42:06.608, NVIDIA GeForce RTX 4090, 36 %, 14 %, 19206 MiB, 49140 MiB, 272.19 W, 59
2026/08/14 00:42:07.608, NVIDIA GeForce RTX 4090, 51 %, 26 %, 19206 MiB, 49140 MiB, 272.92 W, 64
2026/08/14 00:42:08.608, NVIDIA GeForce RTX 4090, 73 %, 44 %, 19206 MiB, 49140 MiB, 287.93 W, 65
2026/08/14 00:42:09.608, NVIDIA GeForce RTX 4090, 100 %, 53 %, 19206 MiB, 49140 MiB, 309.71 W, 69
2026/08/14 00:42:10.609, NVIDIA GeForce RTX 4090, 34 %, 11 %, 19206 MiB, 49140 MiB, 344.63 W, 59
2026/08/14 00:42:11.609, NVIDIA GeForce RTX 4090, 41 %, 16 %, 19206 MiB, 49140 MiB, 276.21 W, 59
2026/08/14 00:42:12.609, NVIDIA GeForce RTX 4090, 61 %, 34 %, 19206 MiB, 49140 MiB, 279.43 W, 64
2026/08/14 00:42:13.609, NVIDIA GeForce RTX 4090, 72 %, 43 %, 19206 MiB, 49140 MiB, 280.64 W, 67
2026/08/14 00:42:14.610, NVIDIA GeForce RTX 4090, 89 %, 48 %, 19206 MiB, 49140 MiB, 290.58 W, 62
2026/08/14 00:42:15.610, NVIDIA GeForce RTX 4090, 46 %, 21 %, 19206 MiB, 49140 MiB, 275.61 W, 59
2026/08/14 00:42:16.610, NVIDIA GeForce RTX 4090, 23 %, 8 %, 19206 MiB, 49140 MiB, 269.94 W, 58
2026/08/14 00:42:17.610, NVIDIA GeForce RTX 4090, 39 %, 14 %, 19206 MiB, 49140 MiB, 269.87 W, 59
2026/08/14 00:42:18.611, NVIDIA GeForce RTX 4090, 43 %, 15 %, 19206 MiB, 49140 MiB, 275.08 W, 65
2026/08/14 00:42:19.611, NVIDIA GeForce RTX 4090, 48 %, 23 %, 19206 MiB, 49140 MiB, 274.18 W, 66
2026/08/14 00:42:20.611, NVIDIA GeForce RTX 4090, 73 %, 44 %, 19206 MiB, 49140 MiB, 286.96 W, 66
2026/08/14 00:42:21.611, NVIDIA GeForce RTX 4090, 88 %, 46 %, 19206 MiB, 49140 MiB, 287.85 W, 63
2026/08/14 00:42:22.612, NVIDIA GeForce RTX 4090, 56 %, 25 %, 19206 MiB, 49140 MiB, 288.13 W, 60
2026/08/14 00:42:23.612, NVIDIA GeForce RTX 4090, 31 %, 11 %, 19206 MiB, 49140 MiB, 281.11 W, 60
2026/08/14 00:42:24.612, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19206 MiB, 49140 MiB, 270.13 W, 59
2026/08/14 00:42:25.613, NVIDIA GeForce RTX 4090, 41 %, 14 %, 19206 MiB, 49140 MiB, 270.89 W, 60
2026/08/14 00:42:26.613, NVIDIA GeForce RTX 4090, 65 %, 26 %, 19206 MiB, 49140 MiB, 276.04 W, 67
2026/08/14 00:42:27.613, NVIDIA GeForce RTX 4090, 73 %, 45 %, 19206 MiB, 49140 MiB, 298.02 W, 67
2026/08/14 00:42:28.614, NVIDIA GeForce RTX 4090, 47 %, 24 %, 19206 MiB, 49140 MiB, 297.81 W, 60
