timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 04:49:45.695, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 105.83 W, 51
2026/08/14 04:49:46.785, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 105.83 W, 51
2026/08/14 04:49:47.785, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 99.96 W, 51
2026/08/14 04:49:48.786, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 76.40 W, 49
2026/08/14 04:49:49.786, NVIDIA GeForce RTX 4090, 0 %, 0 %, 1 MiB, 49140 MiB, 52.24 W, 49
2026/08/14 04:49:50.786, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 42.91 W, 48
2026/08/14 04:49:51.787, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 41.86 W, 48
2026/08/14 04:49:52.787, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 40.26 W, 47
2026/08/14 04:49:53.787, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 39.89 W, 47
2026/08/14 04:49:54.787, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 39.33 W, 47
2026/08/14 04:49:55.788, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 38.62 W, 47
2026/08/14 04:49:56.788, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 37.57 W, 46
2026/08/14 04:49:57.788, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 36.54 W, 46
2026/08/14 04:49:58.788, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 35.63 W, 46
2026/08/14 04:49:59.789, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 35.19 W, 46
2026/08/14 04:50:00.789, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 35.20 W, 46
2026/08/14 04:50:01.789, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 34.94 W, 45
2026/08/14 04:50:02.790, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 34.46 W, 45
2026/08/14 04:50:03.790, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 33.90 W, 45
2026/08/14 04:50:04.790, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 33.65 W, 45
2026/08/14 04:50:05.790, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 33.59 W, 45
2026/08/14 04:50:06.790, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 33.24 W, 45
2026/08/14 04:50:07.791, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.85 W, 45
2026/08/14 04:50:08.791, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.85 W, 44
2026/08/14 04:50:09.791, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.69 W, 44
2026/08/14 04:50:10.791, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.53 W, 44
2026/08/14 04:50:11.792, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.51 W, 44
2026/08/14 04:50:12.792, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.60 W, 44
2026/08/14 04:50:13.792, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.55 W, 44
2026/08/14 04:50:14.792, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.24 W, 44
2026/08/14 04:50:15.793, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.33 W, 44
2026/08/14 04:50:16.793, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.46 W, 43
2026/08/14 04:50:17.793, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.31 W, 43
2026/08/14 04:50:18.793, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 32.01 W, 43
2026/08/14 04:50:19.794, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 31.88 W, 43
2026/08/14 04:50:20.794, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 31.60 W, 43
2026/08/14 04:50:21.794, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 31.16 W, 43
2026/08/14 04:50:22.795, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 30.82 W, 43
2026/08/14 04:50:23.795, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 30.72 W, 43
2026/08/14 04:50:24.795, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 30.61 W, 42
2026/08/14 04:50:25.795, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 30.58 W, 42
2026/08/14 04:50:26.796, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 30.49 W, 42
2026/08/14 04:50:27.796, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 30.18 W, 42
2026/08/14 04:50:28.797, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 30.03 W, 42
2026/08/14 04:50:29.797, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 29.87 W, 42
2026/08/14 04:50:30.797, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 29.79 W, 42
2026/08/14 04:50:31.797, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 29.67 W, 42
2026/08/14 04:50:32.798, NVIDIA GeForce RTX 4090, 49 %, 1 %, 3010 MiB, 49140 MiB, 37.20 W, 43
2026/08/14 04:50:33.798, NVIDIA GeForce RTX 4090, 46 %, 1 %, 8470 MiB, 49140 MiB, 86.99 W, 44
2026/08/14 04:50:34.798, NVIDIA GeForce RTX 4090, 68 %, 1 %, 16728 MiB, 49140 MiB, 92.41 W, 44
2026/08/14 04:50:35.798, NVIDIA GeForce RTX 4090, 28 %, 10 %, 19198 MiB, 49140 MiB, 157.30 W, 58
2026/08/14 04:50:36.799, NVIDIA GeForce RTX 4090, 28 %, 10 %, 19202 MiB, 49140 MiB, 247.63 W, 56
2026/08/14 04:50:37.799, NVIDIA GeForce RTX 4090, 19 %, 7 %, 19204 MiB, 49140 MiB, 255.58 W, 57
2026/08/14 04:50:38.799, NVIDIA GeForce RTX 4090, 36 %, 13 %, 19204 MiB, 49140 MiB, 271.28 W, 58
2026/08/14 04:50:39.799, NVIDIA GeForce RTX 4090, 70 %, 38 %, 19204 MiB, 49140 MiB, 278.86 W, 58
2026/08/14 04:50:40.800, NVIDIA GeForce RTX 4090, 52 %, 25 %, 19204 MiB, 49140 MiB, 289.79 W, 59
2026/08/14 04:50:41.800, NVIDIA GeForce RTX 4090, 20 %, 9 %, 19204 MiB, 49140 MiB, 269.17 W, 59
2026/08/14 04:50:42.800, NVIDIA GeForce RTX 4090, 36 %, 13 %, 19206 MiB, 49140 MiB, 263.62 W, 58
2026/08/14 04:50:43.800, NVIDIA GeForce RTX 4090, 42 %, 13 %, 19206 MiB, 49140 MiB, 265.01 W, 59
2026/08/14 04:50:44.800, NVIDIA GeForce RTX 4090, 45 %, 18 %, 19206 MiB, 49140 MiB, 276.26 W, 60
2026/08/14 04:50:45.801, NVIDIA GeForce RTX 4090, 99 %, 60 %, 19206 MiB, 49140 MiB, 292.44 W, 60
2026/08/14 04:50:46.801, NVIDIA GeForce RTX 4090, 61 %, 32 %, 19206 MiB, 49140 MiB, 292.05 W, 62
2026/08/14 04:50:47.801, NVIDIA GeForce RTX 4090, 41 %, 16 %, 19206 MiB, 49140 MiB, 269.42 W, 61
2026/08/14 04:50:48.801, NVIDIA GeForce RTX 4090, 29 %, 10 %, 19206 MiB, 49140 MiB, 267.33 W, 59
2026/08/14 04:50:49.801, NVIDIA GeForce RTX 4090, 66 %, 24 %, 19206 MiB, 49140 MiB, 281.06 W, 61
2026/08/14 04:50:50.802, NVIDIA GeForce RTX 4090, 73 %, 40 %, 19206 MiB, 49140 MiB, 292.76 W, 60
2026/08/14 04:50:51.802, NVIDIA GeForce RTX 4090, 92 %, 53 %, 19206 MiB, 49140 MiB, 281.14 W, 60
2026/08/14 04:50:52.802, NVIDIA GeForce RTX 4090, 52 %, 25 %, 19206 MiB, 49140 MiB, 287.29 W, 60
2026/08/14 04:50:53.802, NVIDIA GeForce RTX 4090, 32 %, 11 %, 19206 MiB, 49140 MiB, 270.59 W, 62
2026/08/14 04:50:54.802, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19206 MiB, 49140 MiB, 251.17 W, 60
2026/08/14 04:50:55.803, NVIDIA GeForce RTX 4090, 41 %, 15 %, 19206 MiB, 49140 MiB, 278.82 W, 62
2026/08/14 04:50:56.803, NVIDIA GeForce RTX 4090, 58 %, 23 %, 19206 MiB, 49140 MiB, 272.28 W, 62
2026/08/14 04:50:57.803, NVIDIA GeForce RTX 4090, 97 %, 59 %, 19206 MiB, 49140 MiB, 294.99 W, 62
2026/08/14 04:50:58.803, NVIDIA GeForce RTX 4090, 49 %, 21 %, 19206 MiB, 49140 MiB, 290.50 W, 62
2026/08/14 04:50:59.803, NVIDIA GeForce RTX 4090, 41 %, 14 %, 19206 MiB, 49140 MiB, 278.42 W, 62
2026/08/14 04:51:00.803, NVIDIA GeForce RTX 4090, 45 %, 15 %, 19206 MiB, 49140 MiB, 272.50 W, 63
2026/08/14 04:51:01.804, NVIDIA GeForce RTX 4090, 60 %, 24 %, 19206 MiB, 49140 MiB, 277.55 W, 62
2026/08/14 04:51:02.804, NVIDIA GeForce RTX 4090, 98 %, 59 %, 19206 MiB, 49140 MiB, 291.67 W, 62
2026/08/14 04:51:03.804, NVIDIA GeForce RTX 4090, 60 %, 32 %, 19206 MiB, 49140 MiB, 294.78 W, 65
2026/08/14 04:51:04.804, NVIDIA GeForce RTX 4090, 27 %, 10 %, 19206 MiB, 49140 MiB, 268.48 W, 62
2026/08/14 04:51:05.804, NVIDIA GeForce RTX 4090, 14 %, 4 %, 19206 MiB, 49140 MiB, 261.99 W, 63
2026/08/14 04:51:06.804, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19206 MiB, 49140 MiB, 263.42 W, 62
2026/08/14 04:51:07.805, NVIDIA GeForce RTX 4090, 45 %, 15 %, 19206 MiB, 49140 MiB, 274.84 W, 64
2026/08/14 04:51:08.805, NVIDIA GeForce RTX 4090, 62 %, 25 %, 19206 MiB, 49140 MiB, 281.24 W, 63
