timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/04 04:49:01.690, NVIDIA GeForce RTX 4090, 97 %, 36 %, 19206 MiB, 49140 MiB, 411.19 W
2026/08/04 04:49:02.690, NVIDIA GeForce RTX 4090, 99 %, 45 %, 19206 MiB, 49140 MiB, 410.44 W
2026/08/04 04:49:03.690, NVIDIA GeForce RTX 4090, 99 %, 51 %, 19206 MiB, 49140 MiB, 411.37 W
2026/08/04 04:49:04.690, NVIDIA GeForce RTX 4090, 92 %, 51 %, 19206 MiB, 49140 MiB, 408.51 W
2026/08/04 04:49:05.691, NVIDIA GeForce RTX 4090, 90 %, 51 %, 19206 MiB, 49140 MiB, 406.79 W
2026/08/04 04:49:06.691, NVIDIA GeForce RTX 4090, 88 %, 49 %, 19206 MiB, 49140 MiB, 406.88 W
2026/08/04 04:49:07.692, NVIDIA GeForce RTX 4090, 94 %, 49 %, 19206 MiB, 49140 MiB, 405.51 W
2026/08/04 04:49:08.692, NVIDIA GeForce RTX 4090, 96 %, 46 %, 19206 MiB, 49140 MiB, 407.92 W
2026/08/04 04:49:09.692, NVIDIA GeForce RTX 4090, 96 %, 41 %, 19206 MiB, 49140 MiB, 409.02 W
2026/08/04 04:49:10.692, NVIDIA GeForce RTX 4090, 94 %, 33 %, 19206 MiB, 49140 MiB, 408.60 W
2026/08/04 04:49:11.693, NVIDIA GeForce RTX 4090, 94 %, 32 %, 19206 MiB, 49140 MiB, 407.78 W
2026/08/04 04:49:12.694, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 404.15 W
2026/08/04 04:49:13.694, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 414.92 W
2026/08/04 04:49:14.694, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 411.03 W
2026/08/04 04:49:15.694, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 408.30 W
2026/08/04 04:49:16.695, NVIDIA GeForce RTX 4090, 99 %, 41 %, 19206 MiB, 49140 MiB, 407.48 W
2026/08/04 04:49:17.696, NVIDIA GeForce RTX 4090, 99 %, 48 %, 19206 MiB, 49140 MiB, 410.32 W
2026/08/04 04:49:18.696, NVIDIA GeForce RTX 4090, 99 %, 54 %, 19206 MiB, 49140 MiB, 412.81 W
2026/08/04 04:49:19.696, NVIDIA GeForce RTX 4090, 89 %, 51 %, 19206 MiB, 49140 MiB, 409.49 W
2026/08/04 04:49:20.696, NVIDIA GeForce RTX 4090, 87 %, 50 %, 19206 MiB, 49140 MiB, 410.55 W
2026/08/04 04:49:21.697, NVIDIA GeForce RTX 4090, 85 %, 49 %, 19206 MiB, 49140 MiB, 406.73 W
2026/08/04 04:49:22.697, NVIDIA GeForce RTX 4090, 88 %, 50 %, 19206 MiB, 49140 MiB, 406.43 W
2026/08/04 04:49:23.698, NVIDIA GeForce RTX 4090, 91 %, 49 %, 19206 MiB, 49140 MiB, 408.13 W
2026/08/04 04:49:24.698, NVIDIA GeForce RTX 4090, 90 %, 45 %, 19206 MiB, 49140 MiB, 412.32 W
2026/08/04 04:49:25.698, NVIDIA GeForce RTX 4090, 94 %, 39 %, 19206 MiB, 49140 MiB, 410.64 W
2026/08/04 04:49:26.699, NVIDIA GeForce RTX 4090, 95 %, 34 %, 19206 MiB, 49140 MiB, 408.26 W
2026/08/04 04:49:27.699, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 410.63 W
2026/08/04 04:49:28.699, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 410.08 W
2026/08/04 04:49:29.700, NVIDIA GeForce RTX 4090, 95 %, 33 %, 19206 MiB, 49140 MiB, 410.43 W
2026/08/04 04:49:30.700, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 412.70 W
2026/08/04 04:49:31.700, NVIDIA GeForce RTX 4090, 99 %, 44 %, 19206 MiB, 49140 MiB, 408.32 W
2026/08/04 04:49:32.700, NVIDIA GeForce RTX 4090, 90 %, 51 %, 19206 MiB, 49140 MiB, 408.98 W
2026/08/04 04:49:33.701, NVIDIA GeForce RTX 4090, 85 %, 48 %, 19206 MiB, 49140 MiB, 405.61 W
2026/08/04 04:49:34.703, NVIDIA GeForce RTX 4090, 88 %, 48 %, 19206 MiB, 49140 MiB, 402.36 W
2026/08/04 04:49:35.703, NVIDIA GeForce RTX 4090, 91 %, 45 %, 19206 MiB, 49140 MiB, 407.43 W
2026/08/04 04:49:36.704, NVIDIA GeForce RTX 4090, 97 %, 47 %, 19206 MiB, 49140 MiB, 407.32 W
2026/08/04 04:49:37.704, NVIDIA GeForce RTX 4090, 89 %, 53 %, 19206 MiB, 49140 MiB, 407.41 W
2026/08/04 04:49:38.704, NVIDIA GeForce RTX 4090, 86 %, 49 %, 19206 MiB, 49140 MiB, 408.45 W
2026/08/04 04:49:39.705, NVIDIA GeForce RTX 4090, 93 %, 51 %, 19206 MiB, 49140 MiB, 407.68 W
2026/08/04 04:49:40.705, NVIDIA GeForce RTX 4090, 89 %, 45 %, 19206 MiB, 49140 MiB, 408.48 W
2026/08/04 04:49:41.706, NVIDIA GeForce RTX 4090, 94 %, 39 %, 19206 MiB, 49140 MiB, 408.85 W
2026/08/04 04:49:42.706, NVIDIA GeForce RTX 4090, 96 %, 35 %, 19206 MiB, 49140 MiB, 411.66 W
2026/08/04 04:49:43.706, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 410.22 W
2026/08/04 04:49:44.707, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 410.73 W
2026/08/04 04:49:45.708, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 410.00 W
2026/08/04 04:49:46.708, NVIDIA GeForce RTX 4090, 99 %, 36 %, 19206 MiB, 49140 MiB, 409.27 W
2026/08/04 04:49:47.708, NVIDIA GeForce RTX 4090, 98 %, 43 %, 19206 MiB, 49140 MiB, 409.04 W
2026/08/04 04:49:48.709, NVIDIA GeForce RTX 4090, 99 %, 47 %, 19206 MiB, 49140 MiB, 409.06 W
2026/08/04 04:49:49.709, NVIDIA GeForce RTX 4090, 98 %, 49 %, 19206 MiB, 49140 MiB, 410.86 W
2026/08/04 04:49:50.709, NVIDIA GeForce RTX 4090, 95 %, 54 %, 19206 MiB, 49140 MiB, 407.32 W
2026/08/04 04:49:51.710, NVIDIA GeForce RTX 4090, 86 %, 49 %, 19206 MiB, 49140 MiB, 405.67 W
2026/08/04 04:49:52.710, NVIDIA GeForce RTX 4090, 87 %, 50 %, 19206 MiB, 49140 MiB, 406.24 W
2026/08/04 04:49:53.710, NVIDIA GeForce RTX 4090, 81 %, 47 %, 19206 MiB, 49140 MiB, 404.18 W
2026/08/04 04:49:54.710, NVIDIA GeForce RTX 4090, 87 %, 46 %, 19206 MiB, 49140 MiB, 405.25 W
2026/08/04 04:49:55.711, NVIDIA GeForce RTX 4090, 92 %, 50 %, 19206 MiB, 49140 MiB, 404.34 W
2026/08/04 04:49:56.711, NVIDIA GeForce RTX 4090, 90 %, 47 %, 19206 MiB, 49140 MiB, 404.09 W
2026/08/04 04:49:57.712, NVIDIA GeForce RTX 4090, 91 %, 46 %, 19206 MiB, 49140 MiB, 405.57 W
2026/08/04 04:49:58.712, NVIDIA GeForce RTX 4090, 94 %, 39 %, 19206 MiB, 49140 MiB, 408.41 W
2026/08/04 04:49:59.713, NVIDIA GeForce RTX 4090, 95 %, 37 %, 19206 MiB, 49140 MiB, 406.30 W
2026/08/04 04:50:00.713, NVIDIA GeForce RTX 4090, 94 %, 32 %, 19206 MiB, 49140 MiB, 405.17 W
2026/08/04 04:50:01.715, NVIDIA GeForce RTX 4090, 92 %, 39 %, 19206 MiB, 49140 MiB, 405.09 W
2026/08/04 04:50:02.715, NVIDIA GeForce RTX 4090, 94 %, 33 %, 19206 MiB, 49140 MiB, 406.28 W
2026/08/04 04:50:03.715, NVIDIA GeForce RTX 4090, 95 %, 33 %, 19206 MiB, 49140 MiB, 406.48 W
2026/08/04 04:50:04.716, NVIDIA GeForce RTX 4090, 95 %, 32 %, 19206 MiB, 49140 MiB, 408.80 W
2026/08/04 04:50:05.716, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 408.28 W
2026/08/04 04:50:06.717, NVIDIA GeForce RTX 4090, 97 %, 34 %, 19206 MiB, 49140 MiB, 408.42 W
2026/08/04 04:50:07.717, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 409.97 W
2026/08/04 04:50:08.718, NVIDIA GeForce RTX 4090, 99 %, 42 %, 19206 MiB, 49140 MiB, 411.12 W
2026/08/04 04:50:09.718, NVIDIA GeForce RTX 4090, 99 %, 46 %, 19206 MiB, 49140 MiB, 405.31 W
2026/08/04 04:50:10.718, NVIDIA GeForce RTX 4090, 99 %, 52 %, 19206 MiB, 49140 MiB, 413.30 W
2026/08/04 04:50:11.719, NVIDIA GeForce RTX 4090, 92 %, 51 %, 19206 MiB, 49140 MiB, 409.04 W
2026/08/04 04:50:12.719, NVIDIA GeForce RTX 4090, 82 %, 47 %, 19206 MiB, 49140 MiB, 409.37 W
2026/08/04 04:50:13.719, NVIDIA GeForce RTX 4090, 88 %, 50 %, 19206 MiB, 49140 MiB, 405.87 W
2026/08/04 04:50:14.720, NVIDIA GeForce RTX 4090, 93 %, 51 %, 19206 MiB, 49140 MiB, 408.57 W
2026/08/04 04:50:15.720, NVIDIA GeForce RTX 4090, 91 %, 46 %, 19206 MiB, 49140 MiB, 409.98 W
2026/08/04 04:50:16.721, NVIDIA GeForce RTX 4090, 93 %, 39 %, 19206 MiB, 49140 MiB, 411.06 W
2026/08/04 04:50:17.721, NVIDIA GeForce RTX 4090, 94 %, 34 %, 19206 MiB, 49140 MiB, 408.39 W
2026/08/04 04:50:18.722, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 408.72 W
2026/08/04 04:50:19.722, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 409.59 W
2026/08/04 04:50:20.723, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 409.09 W
2026/08/04 04:50:21.723, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 409.77 W
2026/08/04 04:50:22.723, NVIDIA GeForce RTX 4090, 99 %, 38 %, 19206 MiB, 49140 MiB, 409.24 W
2026/08/04 04:50:23.724, NVIDIA GeForce RTX 4090, 99 %, 43 %, 19206 MiB, 49140 MiB, 408.51 W
2026/08/04 04:50:24.724, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 407.03 W
2026/08/04 04:50:25.724, NVIDIA GeForce RTX 4090, 100 %, 54 %, 19206 MiB, 49140 MiB, 405.03 W
2026/08/04 04:50:26.725, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 404.95 W
2026/08/04 04:50:27.725, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 407.73 W
2026/08/04 04:50:28.726, NVIDIA GeForce RTX 4090, 98 %, 35 %, 19206 MiB, 49140 MiB, 408.39 W
2026/08/04 04:50:29.727, NVIDIA GeForce RTX 4090, 98 %, 39 %, 19206 MiB, 49140 MiB, 408.82 W
2026/08/04 04:50:30.727, NVIDIA GeForce RTX 4090, 99 %, 43 %, 19206 MiB, 49140 MiB, 409.80 W
2026/08/04 04:50:31.727, NVIDIA GeForce RTX 4090, 100 %, 49 %, 19206 MiB, 49140 MiB, 407.89 W
2026/08/04 04:50:32.728, NVIDIA GeForce RTX 4090, 95 %, 55 %, 19206 MiB, 49140 MiB, 411.06 W
2026/08/04 04:50:33.728, NVIDIA GeForce RTX 4090, 87 %, 52 %, 19206 MiB, 49140 MiB, 408.53 W
2026/08/04 04:50:34.728, NVIDIA GeForce RTX 4090, 85 %, 47 %, 19206 MiB, 49140 MiB, 407.27 W
2026/08/04 04:50:35.729, NVIDIA GeForce RTX 4090, 87 %, 46 %, 19206 MiB, 49140 MiB, 406.96 W
2026/08/04 04:50:36.729, NVIDIA GeForce RTX 4090, 92 %, 51 %, 19206 MiB, 49140 MiB, 401.44 W
2026/08/04 04:50:37.729, NVIDIA GeForce RTX 4090, 91 %, 45 %, 19206 MiB, 49140 MiB, 408.58 W
2026/08/04 04:50:38.730, NVIDIA GeForce RTX 4090, 94 %, 44 %, 19206 MiB, 49140 MiB, 408.42 W
2026/08/04 04:50:39.730, NVIDIA GeForce RTX 4090, 93 %, 40 %, 19206 MiB, 49140 MiB, 408.12 W
2026/08/04 04:50:40.733, NVIDIA GeForce RTX 4090, 96 %, 35 %, 19206 MiB, 49140 MiB, 408.92 W
2026/08/04 04:50:41.733, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 410.00 W
2026/08/04 04:50:42.734, NVIDIA GeForce RTX 4090, 97 %, 32 %, 19206 MiB, 49140 MiB, 412.45 W
2026/08/04 04:50:43.734, NVIDIA GeForce RTX 4090, 98 %, 32 %, 19206 MiB, 49140 MiB, 406.76 W
2026/08/04 04:50:44.735, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 405.38 W
2026/08/04 04:50:45.735, NVIDIA GeForce RTX 4090, 99 %, 36 %, 19206 MiB, 49140 MiB, 409.94 W
2026/08/04 04:50:46.736, NVIDIA GeForce RTX 4090, 99 %, 44 %, 19206 MiB, 49140 MiB, 407.19 W
2026/08/04 04:50:47.736, NVIDIA GeForce RTX 4090, 99 %, 48 %, 19206 MiB, 49140 MiB, 410.62 W
2026/08/04 04:50:48.737, NVIDIA GeForce RTX 4090, 99 %, 51 %, 19206 MiB, 49140 MiB, 410.17 W
2026/08/04 04:50:49.737, NVIDIA GeForce RTX 4090, 95 %, 54 %, 19206 MiB, 49140 MiB, 407.57 W
2026/08/04 04:50:50.737, NVIDIA GeForce RTX 4090, 99 %, 50 %, 19206 MiB, 49140 MiB, 406.30 W
2026/08/04 04:50:51.738, NVIDIA GeForce RTX 4090, 99 %, 53 %, 19206 MiB, 49140 MiB, 410.48 W
2026/08/04 04:50:52.738, NVIDIA GeForce RTX 4090, 92 %, 50 %, 19206 MiB, 49140 MiB, 407.17 W
2026/08/04 04:50:53.738, NVIDIA GeForce RTX 4090, 92 %, 53 %, 19206 MiB, 49140 MiB, 403.21 W
2026/08/04 04:50:54.739, NVIDIA GeForce RTX 4090, 87 %, 49 %, 19206 MiB, 49140 MiB, 405.18 W
2026/08/04 04:50:55.739, NVIDIA GeForce RTX 4090, 87 %, 50 %, 19206 MiB, 49140 MiB, 404.45 W
2026/08/04 04:50:56.739, NVIDIA GeForce RTX 4090, 84 %, 46 %, 19206 MiB, 49140 MiB, 405.70 W
2026/08/04 04:50:57.740, NVIDIA GeForce RTX 4090, 86 %, 48 %, 19206 MiB, 49140 MiB, 403.35 W
2026/08/04 04:50:58.740, NVIDIA GeForce RTX 4090, 90 %, 47 %, 19206 MiB, 49140 MiB, 403.79 W
2026/08/04 04:50:59.741, NVIDIA GeForce RTX 4090, 92 %, 47 %, 19206 MiB, 49140 MiB, 407.84 W
2026/08/04 04:51:00.741, NVIDIA GeForce RTX 4090, 92 %, 46 %, 19206 MiB, 49140 MiB, 406.75 W
2026/08/04 04:51:01.741, NVIDIA GeForce RTX 4090, 93 %, 39 %, 19206 MiB, 49140 MiB, 406.68 W
2026/08/04 04:51:02.742, NVIDIA GeForce RTX 4090, 96 %, 39 %, 19206 MiB, 49140 MiB, 407.16 W
2026/08/04 04:51:03.743, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 407.89 W
2026/08/04 04:51:04.743, NVIDIA GeForce RTX 4090, 96 %, 33 %, 19206 MiB, 49140 MiB, 407.17 W
2026/08/04 04:51:05.743, NVIDIA GeForce RTX 4090, 96 %, 32 %, 19206 MiB, 49140 MiB, 410.28 W
2026/08/04 04:51:06.744, NVIDIA GeForce RTX 4090, 98 %, 33 %, 19206 MiB, 49140 MiB, 410.11 W
2026/08/04 04:51:07.744, NVIDIA GeForce RTX 4090, 98 %, 34 %, 19206 MiB, 49140 MiB, 408.26 W
2026/08/04 04:51:08.744, NVIDIA GeForce RTX 4090, 99 %, 36 %, 19206 MiB, 49140 MiB, 408.88 W
2026/08/04 04:51:09.745, NVIDIA GeForce RTX 4090, 99 %, 43 %, 19206 MiB, 49140 MiB, 407.65 W
2026/08/04 04:51:10.745, NVIDIA GeForce RTX 4090, 99 %, 46 %, 19206 MiB, 49140 MiB, 409.57 W
2026/08/04 04:51:11.745, NVIDIA GeForce RTX 4090, 100 %, 49 %, 19206 MiB, 49140 MiB, 410.77 W
2026/08/04 04:51:12.746, NVIDIA GeForce RTX 4090, 98 %, 53 %, 19206 MiB, 49140 MiB, 409.88 W
2026/08/04 04:51:13.746, NVIDIA GeForce RTX 4090, 91 %, 52 %, 19206 MiB, 49140 MiB, 406.28 W
2026/08/04 04:51:14.747, NVIDIA GeForce RTX 4090, 90 %, 50 %, 19206 MiB, 49140 MiB, 407.15 W
2026/08/04 04:51:15.747, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 286.87 W
2026/08/04 04:51:16.747, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 148.53 W
2026/08/04 04:51:17.748, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 101.13 W
2026/08/04 04:51:18.748, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 91.86 W
2026/08/04 04:51:19.749, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 82.50 W
