timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 03:53:16.411, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 29.28 W, 41
2026/08/14 03:53:17.411, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 29.35 W, 41
2026/08/14 03:53:18.411, NVIDIA GeForce RTX 4090, 17 %, 0 %, 2950 MiB, 49140 MiB, 43.07 W, 42
2026/08/14 03:53:19.411, NVIDIA GeForce RTX 4090, 53 %, 1 %, 9628 MiB, 49140 MiB, 76.29 W, 43
2026/08/14 03:53:20.412, NVIDIA GeForce RTX 4090, 73 %, 1 %, 17392 MiB, 49140 MiB, 92.00 W, 44
2026/08/14 03:53:21.412, NVIDIA GeForce RTX 4090, 48 %, 16 %, 19200 MiB, 49140 MiB, 176.96 W, 49
2026/08/14 03:53:22.412, NVIDIA GeForce RTX 4090, 44 %, 15 %, 19202 MiB, 49140 MiB, 254.22 W, 50
2026/08/14 03:53:23.484, NVIDIA GeForce RTX 4090, 42 %, 19 %, 19204 MiB, 49140 MiB, 260.25 W, 56
2026/08/14 03:53:24.484, NVIDIA GeForce RTX 4090, 61 %, 38 %, 19204 MiB, 49140 MiB, 275.52 W, 58
2026/08/14 03:53:25.484, NVIDIA GeForce RTX 4090, 83 %, 38 %, 19204 MiB, 49140 MiB, 291.72 W, 52
2026/08/14 03:53:26.484, NVIDIA GeForce RTX 4090, 39 %, 14 %, 19204 MiB, 49140 MiB, 274.46 W, 52
2026/08/14 03:53:27.484, NVIDIA GeForce RTX 4090, 42 %, 14 %, 19204 MiB, 49140 MiB, 269.29 W, 52
2026/08/14 03:53:28.485, NVIDIA GeForce RTX 4090, 45 %, 19 %, 19204 MiB, 49140 MiB, 272.51 W, 55
2026/08/14 03:53:29.485, NVIDIA GeForce RTX 4090, 67 %, 36 %, 19204 MiB, 49140 MiB, 268.00 W, 58
2026/08/14 03:53:30.485, NVIDIA GeForce RTX 4090, 50 %, 25 %, 19204 MiB, 49140 MiB, 297.84 W, 56
2026/08/14 03:53:31.486, NVIDIA GeForce RTX 4090, 36 %, 13 %, 19204 MiB, 49140 MiB, 276.40 W, 53
2026/08/14 03:53:32.486, NVIDIA GeForce RTX 4090, 40 %, 13 %, 19204 MiB, 49140 MiB, 273.42 W, 54
2026/08/14 03:53:33.486, NVIDIA GeForce RTX 4090, 53 %, 28 %, 19204 MiB, 49140 MiB, 284.39 W, 62
2026/08/14 03:53:34.486, NVIDIA GeForce RTX 4090, 93 %, 54 %, 19204 MiB, 49140 MiB, 290.48 W, 58
2026/08/14 03:53:35.487, NVIDIA GeForce RTX 4090, 52 %, 23 %, 19204 MiB, 49140 MiB, 290.07 W, 54
2026/08/14 03:53:36.487, NVIDIA GeForce RTX 4090, 32 %, 11 %, 19204 MiB, 49140 MiB, 264.42 W, 54
2026/08/14 03:53:37.487, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19204 MiB, 49140 MiB, 263.01 W, 57
2026/08/14 03:53:38.488, NVIDIA GeForce RTX 4090, 49 %, 19 %, 19204 MiB, 49140 MiB, 282.02 W, 55
2026/08/14 03:53:39.488, NVIDIA GeForce RTX 4090, 73 %, 40 %, 19204 MiB, 49140 MiB, 289.30 W, 62
2026/08/14 03:53:40.488, NVIDIA GeForce RTX 4090, 50 %, 24 %, 19204 MiB, 49140 MiB, 304.59 W, 59
2026/08/14 03:53:41.488, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19204 MiB, 49140 MiB, 279.37 W, 56
2026/08/14 03:53:42.489, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19204 MiB, 49140 MiB, 270.54 W, 56
2026/08/14 03:53:43.489, NVIDIA GeForce RTX 4090, 41 %, 15 %, 19204 MiB, 49140 MiB, 259.92 W, 56
2026/08/14 03:53:44.489, NVIDIA GeForce RTX 4090, 39 %, 16 %, 19204 MiB, 49140 MiB, 270.22 W, 55
2026/08/14 03:53:45.490, NVIDIA GeForce RTX 4090, 69 %, 41 %, 19204 MiB, 49140 MiB, 283.43 W, 64
2026/08/14 03:53:46.490, NVIDIA GeForce RTX 4090, 88 %, 41 %, 19204 MiB, 49140 MiB, 304.03 W, 58
2026/08/14 03:53:47.490, NVIDIA GeForce RTX 4090, 35 %, 13 %, 19204 MiB, 49140 MiB, 282.56 W, 57
2026/08/14 03:53:48.490, NVIDIA GeForce RTX 4090, 37 %, 12 %, 19204 MiB, 49140 MiB, 278.62 W, 57
2026/08/14 03:53:49.490, NVIDIA GeForce RTX 4090, 42 %, 17 %, 19204 MiB, 49140 MiB, 274.54 W, 59
2026/08/14 03:53:50.491, NVIDIA GeForce RTX 4090, 69 %, 36 %, 19204 MiB, 49140 MiB, 279.12 W, 63
2026/08/14 03:53:51.491, NVIDIA GeForce RTX 4090, 55 %, 28 %, 19204 MiB, 49140 MiB, 306.00 W, 57
2026/08/14 03:53:52.491, NVIDIA GeForce RTX 4090, 30 %, 10 %, 19204 MiB, 49140 MiB, 277.32 W, 57
2026/08/14 03:53:53.491, NVIDIA GeForce RTX 4090, 38 %, 14 %, 19204 MiB, 49140 MiB, 267.23 W, 57
2026/08/14 03:53:54.492, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19204 MiB, 49140 MiB, 269.31 W, 63
2026/08/14 03:53:55.492, NVIDIA GeForce RTX 4090, 37 %, 15 %, 19204 MiB, 49140 MiB, 281.85 W, 63
2026/08/14 03:53:56.492, NVIDIA GeForce RTX 4090, 71 %, 43 %, 19204 MiB, 49140 MiB, 288.11 W, 65
2026/08/14 03:53:57.492, NVIDIA GeForce RTX 4090, 87 %, 41 %, 19204 MiB, 49140 MiB, 306.84 W, 59
2026/08/14 03:53:58.492, NVIDIA GeForce RTX 4090, 39 %, 14 %, 19204 MiB, 49140 MiB, 283.73 W, 58
2026/08/14 03:53:59.493, NVIDIA GeForce RTX 4090, 42 %, 13 %, 19204 MiB, 49140 MiB, 281.42 W, 58
2026/08/14 03:54:00.493, NVIDIA GeForce RTX 4090, 44 %, 17 %, 19204 MiB, 49140 MiB, 280.01 W, 61
2026/08/14 03:54:01.493, NVIDIA GeForce RTX 4090, 55 %, 29 %, 19204 MiB, 49140 MiB, 273.44 W, 64
2026/08/14 03:54:02.494, NVIDIA GeForce RTX 4090, 93 %, 53 %, 19204 MiB, 49140 MiB, 307.54 W, 63
2026/08/14 03:54:03.494, NVIDIA GeForce RTX 4090, 100 %, 56 %, 19204 MiB, 49140 MiB, 310.23 W, 65
2026/08/14 03:54:04.494, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19204 MiB, 49140 MiB, 335.00 W, 58
2026/08/14 03:54:05.494, NVIDIA GeForce RTX 4090, 40 %, 16 %, 19204 MiB, 49140 MiB, 277.72 W, 59
2026/08/14 03:54:06.494, NVIDIA GeForce RTX 4090, 99 %, 55 %, 19204 MiB, 49140 MiB, 313.30 W, 66
2026/08/14 03:54:07.495, NVIDIA GeForce RTX 4090, 53 %, 29 %, 19204 MiB, 49140 MiB, 297.83 W, 63
2026/08/14 03:54:08.495, NVIDIA GeForce RTX 4090, 32 %, 11 %, 19206 MiB, 49140 MiB, 279.73 W, 59
2026/08/14 03:54:09.495, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19206 MiB, 49140 MiB, 279.21 W, 58
2026/08/14 03:54:10.495, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19206 MiB, 49140 MiB, 269.64 W, 58
2026/08/14 03:54:11.495, NVIDIA GeForce RTX 4090, 36 %, 16 %, 19206 MiB, 49140 MiB, 278.34 W, 64
2026/08/14 03:54:12.495, NVIDIA GeForce RTX 4090, 70 %, 42 %, 19206 MiB, 49140 MiB, 295.68 W, 64
2026/08/14 03:54:13.496, NVIDIA GeForce RTX 4090, 92 %, 52 %, 19206 MiB, 49140 MiB, 286.84 W, 66
2026/08/14 03:54:14.496, NVIDIA GeForce RTX 4090, 56 %, 28 %, 19206 MiB, 49140 MiB, 281.38 W, 59
2026/08/14 03:54:15.496, NVIDIA GeForce RTX 4090, 29 %, 10 %, 19206 MiB, 49140 MiB, 263.81 W, 58
2026/08/14 03:54:16.496, NVIDIA GeForce RTX 4090, 32 %, 12 %, 19206 MiB, 49140 MiB, 266.83 W, 59
2026/08/14 03:54:17.496, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19206 MiB, 49140 MiB, 267.83 W, 59
2026/08/14 03:54:18.497, NVIDIA GeForce RTX 4090, 31 %, 11 %, 19206 MiB, 49140 MiB, 271.67 W, 60
2026/08/14 03:54:19.497, NVIDIA GeForce RTX 4090, 38 %, 16 %, 19206 MiB, 49140 MiB, 288.83 W, 65
2026/08/14 03:54:20.497, NVIDIA GeForce RTX 4090, 58 %, 33 %, 19206 MiB, 49140 MiB, 308.57 W, 67
2026/08/14 03:54:21.497, NVIDIA GeForce RTX 4090, 55 %, 28 %, 19206 MiB, 49140 MiB, 279.71 W, 59
2026/08/14 03:54:22.497, NVIDIA GeForce RTX 4090, 27 %, 10 %, 19206 MiB, 49140 MiB, 271.49 W, 59
2026/08/14 03:54:23.497, NVIDIA GeForce RTX 4090, 21 %, 8 %, 19206 MiB, 49140 MiB, 267.25 W, 60
2026/08/14 03:54:24.498, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19206 MiB, 49140 MiB, 268.58 W, 59
2026/08/14 03:54:25.498, NVIDIA GeForce RTX 4090, 46 %, 18 %, 19206 MiB, 49140 MiB, 284.86 W, 60
2026/08/14 03:54:26.498, NVIDIA GeForce RTX 4090, 54 %, 28 %, 19206 MiB, 49140 MiB, 292.01 W, 66
2026/08/14 03:54:27.498, NVIDIA GeForce RTX 4090, 71 %, 40 %, 19206 MiB, 49140 MiB, 293.86 W, 68
2026/08/14 03:54:28.498, NVIDIA GeForce RTX 4090, 56 %, 26 %, 19206 MiB, 49140 MiB, 287.90 W, 66
2026/08/14 03:54:29.499, NVIDIA GeForce RTX 4090, 54 %, 26 %, 19206 MiB, 49140 MiB, 268.47 W, 59
2026/08/14 03:54:30.499, NVIDIA GeForce RTX 4090, 39 %, 14 %, 19206 MiB, 49140 MiB, 263.53 W, 60
2026/08/14 03:54:31.499, NVIDIA GeForce RTX 4090, 37 %, 12 %, 19206 MiB, 49140 MiB, 271.37 W, 60
2026/08/14 03:54:32.499, NVIDIA GeForce RTX 4090, 50 %, 20 %, 19206 MiB, 49140 MiB, 278.73 W, 63
2026/08/14 03:54:33.499, NVIDIA GeForce RTX 4090, 37 %, 14 %, 19206 MiB, 49140 MiB, 287.95 W, 66
2026/08/14 03:54:34.500, NVIDIA GeForce RTX 4090, 90 %, 49 %, 19206 MiB, 49140 MiB, 301.56 W, 67
2026/08/14 03:54:35.500, NVIDIA GeForce RTX 4090, 89 %, 45 %, 19206 MiB, 49140 MiB, 299.26 W, 62
2026/08/14 03:54:36.500, NVIDIA GeForce RTX 4090, 39 %, 14 %, 19206 MiB, 49140 MiB, 271.97 W, 60
2026/08/14 03:54:37.500, NVIDIA GeForce RTX 4090, 41 %, 14 %, 19206 MiB, 49140 MiB, 275.53 W, 61
2026/08/14 03:54:38.501, NVIDIA GeForce RTX 4090, 52 %, 21 %, 19206 MiB, 49140 MiB, 269.39 W, 62
2026/08/14 03:54:39.501, NVIDIA GeForce RTX 4090, 75 %, 41 %, 19206 MiB, 49140 MiB, 287.46 W, 65
2026/08/14 03:54:40.501, NVIDIA GeForce RTX 4090, 93 %, 51 %, 19206 MiB, 49140 MiB, 303.80 W, 67
