timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 02:19:01.484, NVIDIA GeForce RTX 4090, 0 %, 0 %, 4 MiB, 49140 MiB, 28.92 W, 40
2026/08/14 02:19:02.484, NVIDIA GeForce RTX 4090, 0 %, 0 %, 728 MiB, 49140 MiB, 28.98 W, 40
2026/08/14 02:19:03.484, NVIDIA GeForce RTX 4090, 24 %, 0 %, 4880 MiB, 49140 MiB, 50.05 W, 41
2026/08/14 02:19:04.484, NVIDIA GeForce RTX 4090, 61 %, 1 %, 12104 MiB, 49140 MiB, 78.05 W, 42
2026/08/14 02:19:05.485, NVIDIA GeForce RTX 4090, 77 %, 1 %, 18998 MiB, 49140 MiB, 91.48 W, 42
2026/08/14 02:19:06.485, NVIDIA GeForce RTX 4090, 48 %, 22 %, 19200 MiB, 49140 MiB, 210.94 W, 53
2026/08/14 02:19:07.485, NVIDIA GeForce RTX 4090, 55 %, 30 %, 19202 MiB, 49140 MiB, 251.70 W, 54
2026/08/14 02:19:08.485, NVIDIA GeForce RTX 4090, 87 %, 46 %, 19204 MiB, 49140 MiB, 292.94 W, 52
2026/08/14 02:19:09.485, NVIDIA GeForce RTX 4090, 42 %, 17 %, 19204 MiB, 49140 MiB, 273.30 W, 52
2026/08/14 02:19:10.486, NVIDIA GeForce RTX 4090, 42 %, 15 %, 19204 MiB, 49140 MiB, 259.14 W, 49
2026/08/14 02:19:11.486, NVIDIA GeForce RTX 4090, 46 %, 18 %, 19204 MiB, 49140 MiB, 273.80 W, 50
2026/08/14 02:19:12.486, NVIDIA GeForce RTX 4090, 53 %, 28 %, 19204 MiB, 49140 MiB, 267.04 W, 57
2026/08/14 02:19:13.486, NVIDIA GeForce RTX 4090, 70 %, 42 %, 19204 MiB, 49140 MiB, 269.01 W, 59
2026/08/14 02:19:14.486, NVIDIA GeForce RTX 4090, 88 %, 39 %, 19204 MiB, 49140 MiB, 291.29 W, 53
2026/08/14 02:19:15.486, NVIDIA GeForce RTX 4090, 52 %, 19 %, 19204 MiB, 49140 MiB, 266.39 W, 52
2026/08/14 02:19:16.486, NVIDIA GeForce RTX 4090, 43 %, 15 %, 19204 MiB, 49140 MiB, 267.31 W, 53
2026/08/14 02:19:17.487, NVIDIA GeForce RTX 4090, 44 %, 18 %, 19204 MiB, 49140 MiB, 260.39 W, 54
2026/08/14 02:19:18.487, NVIDIA GeForce RTX 4090, 55 %, 29 %, 19204 MiB, 49140 MiB, 265.43 W, 60
2026/08/14 02:19:19.487, NVIDIA GeForce RTX 4090, 70 %, 43 %, 19204 MiB, 49140 MiB, 271.91 W, 59
2026/08/14 02:19:20.487, NVIDIA GeForce RTX 4090, 87 %, 45 %, 19204 MiB, 49140 MiB, 281.03 W, 57
